,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_loss,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
159,0.08361334800720215,0.0017954298576856342,0.0023830413818359377,4.04661442536114e-05,0.5,100,50,2,2,200,exponential,0.1,"{'subsample': 0.5, 'n_estimators': 100, 'min_samples_split': 50, 'min_samples_leaf': 2, 'max_features': 2, 'max_depth': 200, 'loss': 'exponential', 'learning_rate': 0.1}",0.75,0.6875,0.875,0.71875,0.5806451612903226,0.7232309514693213,0.09505607620733499,118,0.937007874015748,0.9606299212598425,0.968503937007874,0.9448818897637795,0.96875,0.9559547244094488,0.012842508219192791
234,0.5436863422393798,0.08492298524188302,0.004027652740478516,0.0010456004637380313,0.5,600,15,1,1,75,exponential,1,"{'subsample': 0.5, 'n_estimators': 600, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 1, 'max_depth': 75, 'loss': 'exponential', 'learning_rate': 1}",0.6875,0.65625,0.8125,0.625,0.8064516129032258,0.717287259500335,0.07752624616915926,119,1.0,1.0,1.0,1.0,1.0,1.0,0.0
174,4.286818218231201,0.10225367925152641,0.010498571395874023,0.0018438939647777873,1,1000,8,3,10,100,exponential,0.001,"{'subsample': 1, 'n_estimators': 1000, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 10, 'max_depth': 100, 'loss': 'exponential', 'learning_rate': 0.001}",0.71875,0.71875,0.8125,0.6875,0.6451612903225806,0.7170419737723748,0.05500235953961934,120,1.0,1.0,1.0,1.0,1.0,1.0,0.0
70,0.7931731224060059,0.05614118950248575,0.0042288780212402345,9.452151401123269e-05,0.5,400,12,1,5,40,exponential,0.01,"{'subsample': 0.5, 'n_estimators': 400, 'min_samples_split': 12, 'min_samples_leaf': 1, 'max_features': 5, 'max_depth': 40, 'loss': 'exponential', 'learning_rate': 0.01}",0.75,0.71875,0.78125,0.6875,0.6451612903225806,0.7170419737723748,0.04729751375232184,120,0.9921259842519685,0.984251968503937,1.0,1.0,1.0,0.9952755905511811,0.0062992125984251855
129,0.25089373588562014,0.009865246850413675,0.0028717041015625,7.896694003640222e-05,1,100,12,5,10,50,deviance,0.01,"{'subsample': 1, 'n_estimators': 100, 'min_samples_split': 12, 'min_samples_leaf': 5, 'max_features': 10, 'max_depth': 50, 'loss': 'deviance', 'learning_rate': 0.01}",0.78125,0.75,0.78125,0.6875,0.5806451612903226,0.7170180434574519,0.0754981383010573,122,1.0,1.0,1.0,1.0,1.0,1.0,0.0
403,0.15524520874023437,0.009509130167342483,0.002483034133911133,0.00011807508686425082,0.75,200,15,1,sqrt,10,exponential,1,"{'subsample': 0.75, 'n_estimators': 200, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 10, 'loss': 'exponential', 'learning_rate': 1}",0.78125,0.875,0.6875,0.6875,0.5483870967741935,0.7170060782999904,0.10856693326352057,123,1.0,1.0,1.0,1.0,1.0,1.0,0.0
84,0.31783475875854494,0.008184255042083114,0.003254413604736328,5.411524048612468e-05,0.5,400,50,4,5,50,deviance,0.01,"{'subsample': 0.5, 'n_estimators': 400, 'min_samples_split': 50, 'min_samples_leaf': 4, 'max_features': 5, 'max_depth': 50, 'loss': 'deviance', 'learning_rate': 0.01}",0.6875,0.71875,0.78125,0.71875,0.6774193548387096,0.7169612089595099,0.036285040099901314,124,0.9133858267716536,0.905511811023622,0.9212598425196851,0.905511811023622,0.9609375,0.9213213582677164,0.0206509016664704
121,1.27499098777771,0.06293835800797412,0.005854415893554688,0.0001302726970386426,0.5,1000,12,10,sqrt,200,exponential,0.01,"{'subsample': 0.5, 'n_estimators': 1000, 'min_samples_split': 12, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': 200, 'loss': 'exponential', 'learning_rate': 0.01}",0.71875,0.71875,0.8125,0.71875,0.6129032258064516,0.7169372786445869,0.06296300303119026,125,1.0,1.0,1.0,1.0,1.0,1.0,0.0
157,0.04454030990600586,0.024369890451077382,0.0026808261871337892,0.0007036288568084723,0.5,10,12,1,sqrt,150,deviance,0.1,"{'subsample': 0.5, 'n_estimators': 10, 'min_samples_split': 12, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 150, 'loss': 'deviance', 'learning_rate': 0.1}",0.71875,0.78125,0.78125,0.625,0.6451612903225806,0.7109217957308318,0.0657500718057686,126,0.9133858267716536,0.937007874015748,0.952755905511811,0.889763779527559,0.953125,0.9292076771653542,0.02446856134504006
75,0.04288506507873535,0.002175202009432855,0.002130889892578125,4.041616170302056e-05,0.75,10,20,10,100,40,exponential,0.1,"{'subsample': 0.75, 'n_estimators': 10, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_features': 100, 'max_depth': 40, 'loss': 'exponential', 'learning_rate': 0.1}",0.78125,0.75,0.8125,0.625,0.5806451612903226,0.7108978654159088,0.0904422217802594,127,0.9133858267716536,0.968503937007874,0.9291338582677166,0.9448818897637795,0.9453125,0.9402436023622048,0.01838815091891888
257,0.6985980987548828,0.03962637140423585,0.0030297756195068358,0.0004891867362935547,0.5,400,10,5,auto,100,exponential,1,"{'subsample': 0.5, 'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 'auto', 'max_depth': 100, 'loss': 'exponential', 'learning_rate': 1}",0.75,0.8125,0.6875,0.65625,0.6451612903225806,0.7108290657605053,0.06278533434882236,128,1.0,1.0,1.0,1.0,1.0,1.0,0.0
388,0.6463956356048584,0.021573112825414627,0.008919429779052735,0.006242223577247008,0.75,600,20,2,1,20,deviance,0.1,"{'subsample': 0.75, 'n_estimators': 600, 'min_samples_split': 20, 'min_samples_leaf': 2, 'max_features': 1, 'max_depth': 20, 'loss': 'deviance', 'learning_rate': 0.1}",0.71875,0.75,0.78125,0.6875,0.6129032258064516,0.7107243706327175,0.05752533016222938,129,1.0,1.0,1.0,1.0,1.0,1.0,0.0
333,0.08451685905456544,0.001196371474106578,0.0024199485778808594,5.649363322852343e-05,1,200,50,10,5,100,deviance,1,"{'subsample': 1, 'n_estimators': 200, 'min_samples_split': 50, 'min_samples_leaf': 10, 'max_features': 5, 'max_depth': 100, 'loss': 'deviance', 'learning_rate': 1}",0.6875,0.8125,0.75,0.6875,0.6129032258064516,0.7107243706327175,0.06701843576162621,129,1.0,1.0,1.0,1.0,1.0,1.0,0.0
340,0.05848116874694824,0.0018970211900248238,0.002442598342895508,0.000601363763864503,1,25,12,3,25,,exponential,1,"{'subsample': 1, 'n_estimators': 25, 'min_samples_split': 12, 'min_samples_leaf': 3, 'max_features': 25, 'max_depth': None, 'loss': 'exponential', 'learning_rate': 1}",0.78125,0.6875,0.8125,0.6875,0.5806451612903226,0.710712405475256,0.08138563490791699,131,1.0,1.0,1.0,1.0,1.0,1.0,0.0
295,0.13678617477416993,0.008361854240158294,0.0026407718658447267,0.00011959921960549335,0.75,100,15,3,2,40,exponential,0.1,"{'subsample': 0.75, 'n_estimators': 100, 'min_samples_split': 15, 'min_samples_leaf': 3, 'max_features': 2, 'max_depth': 40, 'loss': 'exponential', 'learning_rate': 0.1}",0.75,0.75,0.6875,0.71875,0.6451612903225806,0.7106436058198525,0.03982465046781003,132,1.0,1.0,1.0,1.0,1.0,1.0,0.0
360,1.3331923961639405,0.0806139431696498,0.006966447830200196,0.001935606866932783,1,1000,20,4,2,30,exponential,0.01,"{'subsample': 1, 'n_estimators': 1000, 'min_samples_split': 20, 'min_samples_leaf': 4, 'max_features': 2, 'max_depth': 30, 'loss': 'exponential', 'learning_rate': 0.01}",0.71875,0.71875,0.78125,0.71875,0.6129032258064516,0.710631640662391,0.05400427775987198,133,1.0,1.0,1.0,1.0,1.0,1.0,0.0
118,0.11698222160339355,0.02130912636227658,0.0021811962127685548,7.718852219727938e-05,0.75,25,15,1,50,20,deviance,0.01,"{'subsample': 0.75, 'n_estimators': 25, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 50, 'max_depth': 20, 'loss': 'deviance', 'learning_rate': 0.01}",0.71875,0.75,0.78125,0.71875,0.5806451612903226,0.7106196755049297,0.0682239566490416,134,0.968503937007874,0.984251968503937,0.968503937007874,0.984251968503937,0.96875,0.9748523622047245,0.007675272328693694
47,1.0253228187561034,0.03491791849937631,0.006062984466552734,0.003198645057248368,0.25,400,12,1,100,,exponential,0.01,"{'subsample': 0.25, 'n_estimators': 400, 'min_samples_split': 12, 'min_samples_leaf': 1, 'max_features': 100, 'max_depth': None, 'loss': 'exponential', 'learning_rate': 0.01}",0.78125,0.625,0.75,0.75,0.6451612903225806,0.7105508758495261,0.06281884435743011,135,0.9133858267716536,0.889763779527559,0.8976377952755905,0.905511811023622,0.9453125,0.910322342519685,0.019185356502409823
356,0.3007559299468994,0.005076121831080428,0.0027840137481689453,0.00015299868421525452,1,800,20,4,sqrt,50,exponential,1,"{'subsample': 1, 'n_estimators': 800, 'min_samples_split': 20, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 50, 'loss': 'exponential', 'learning_rate': 1}",0.75,0.71875,0.75,0.75,0.5806451612903226,0.7105269455346032,0.0652379615488147,136,1.0,1.0,1.0,1.0,1.0,1.0,0.0
49,0.14645686149597167,0.00901851194465421,0.0025051116943359377,0.00023860044218931495,0.75,50,12,2,100,150,deviance,1,"{'subsample': 0.75, 'n_estimators': 50, 'min_samples_split': 12, 'min_samples_leaf': 2, 'max_features': 100, 'max_depth': 150, 'loss': 'deviance', 'learning_rate': 1}",0.78125,0.71875,0.78125,0.59375,0.6451612903225806,0.7047088877189623,0.07447330741984864,137,1.0,1.0,0.9921259842519685,1.0,1.0,0.9984251968503937,0.0031496062992125927
23,0.48859004974365233,0.009243576032907617,0.00397186279296875,0.000524485617232983,1,600,15,10,5,20,exponential,0.1,"{'subsample': 1, 'n_estimators': 600, 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_features': 5, 'max_depth': 20, 'loss': 'exponential', 'learning_rate': 0.1}",0.6875,0.6875,0.84375,0.65625,0.6451612903225806,0.7045234277783096,0.0719840423979244,138,1.0,1.0,1.0,1.0,1.0,1.0,0.0
283,2.9604842185974123,0.08108730351546545,0.003860282897949219,7.05216847727119e-05,0.5,400,8,5,auto,10,exponential,0.001,"{'subsample': 0.5, 'n_estimators': 400, 'min_samples_split': 8, 'min_samples_leaf': 5, 'max_features': 'auto', 'max_depth': 10, 'loss': 'exponential', 'learning_rate': 0.001}",0.71875,0.8125,0.75,0.65625,0.5806451612903226,0.7044994974633866,0.07924268452608862,139,0.8740157480314961,0.889763779527559,0.9133858267716536,0.9133858267716536,0.921875,0.9024852362204726,0.01780986191011494
140,0.32903099060058594,0.03442851962283336,0.0026410579681396484,5.256004494214885e-05,0.5,400,10,2,25,100,exponential,1,"{'subsample': 0.5, 'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 25, 'max_depth': 100, 'loss': 'exponential', 'learning_rate': 1}",0.71875,0.875,0.78125,0.65625,0.4838709677419355,0.7044636019910022,0.13073424754098123,140,1.0,1.0,1.0,1.0,1.0,1.0,0.0
498,0.29739890098571775,0.018239189613787378,0.0028614521026611326,0.0006422917472449213,0.5,400,20,10,50,20,exponential,1,"{'subsample': 0.5, 'n_estimators': 400, 'min_samples_split': 20, 'min_samples_leaf': 10, 'max_features': 50, 'max_depth': 20, 'loss': 'exponential', 'learning_rate': 1}",0.625,0.6875,0.84375,0.6875,0.6774193548387096,0.7044426629654446,0.07380604525785518,141,1.0,1.0,1.0,1.0,1.0,1.0,0.0
256,0.49986629486083983,0.04586133861644077,0.0033777713775634765,0.00016674850202522045,0.75,400,12,3,1,150,exponential,0.1,"{'subsample': 0.75, 'n_estimators': 400, 'min_samples_split': 12, 'min_samples_leaf': 3, 'max_features': 1, 'max_depth': 150, 'loss': 'exponential', 'learning_rate': 0.1}",0.6875,0.75,0.84375,0.6875,0.5483870967741935,0.7043948023355987,0.0960163231843108,142,1.0,1.0,1.0,1.0,1.0,1.0,0.0
344,0.20163817405700685,0.016797156185184275,0.0038210391998291016,0.001311393028927252,0.75,50,8,1,75,200,exponential,1,"{'subsample': 0.75, 'n_estimators': 50, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 75, 'max_depth': 200, 'loss': 'exponential', 'learning_rate': 1}",0.8125,0.78125,0.6875,0.6875,0.5483870967741935,0.7043948023355987,0.09182009349842517,142,1.0,1.0,1.0,1.0,1.0,1.0,0.0
447,0.15831422805786133,0.0077915061249618014,0.0022487640380859375,6.373281376355927e-05,0.75,100,12,5,100,,exponential,1,"{'subsample': 0.75, 'n_estimators': 100, 'min_samples_split': 12, 'min_samples_leaf': 5, 'max_features': 100, 'max_depth': None, 'loss': 'exponential', 'learning_rate': 1}",0.75,0.71875,0.75,0.71875,0.5806451612903226,0.7043140375227338,0.06261836682451524,144,1.0,1.0,1.0,1.0,1.0,1.0,0.0
434,0.21049976348876953,0.010475608135732629,0.002535390853881836,0.00012014975550885578,0.5,200,8,4,50,100,exponential,1,"{'subsample': 0.5, 'n_estimators': 200, 'min_samples_split': 8, 'min_samples_leaf': 4, 'max_features': 50, 'max_depth': 100, 'loss': 'exponential', 'learning_rate': 1}",0.71875,0.71875,0.75,0.75,0.5806451612903226,0.7042213075524074,0.06257376575374982,145,1.0,1.0,1.0,1.0,1.0,1.0,0.0
418,0.28191308975219725,0.0055069529890113935,0.002801799774169922,0.00012927912793064375,0.75,100,10,1,2,50,exponential,0.1,"{'subsample': 0.75, 'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 2, 'max_depth': 50, 'loss': 'exponential', 'learning_rate': 0.1}",0.71875,0.71875,0.75,0.65625,0.6451612903225806,0.6982177897961137,0.04015788693677789,146,1.0,1.0,1.0,1.0,1.0,1.0,0.0
76,0.07535257339477539,0.004544407629933874,0.0022837162017822266,2.821433820147625e-05,1,100,12,5,5,,exponential,1,"{'subsample': 1, 'n_estimators': 100, 'min_samples_split': 12, 'min_samples_leaf': 5, 'max_features': 5, 'max_depth': None, 'loss': 'exponential', 'learning_rate': 1}",0.75,0.65625,0.78125,0.65625,0.6451612903225806,0.6982177897961137,0.05647181047899914,146,1.0,1.0,1.0,1.0,1.0,1.0,0.0
226,0.26218466758728026,0.011741431441378496,0.003641557693481445,0.0009572910321674495,0.25,200,10,5,25,150,deviance,0.1,"{'subsample': 0.25, 'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 25, 'max_depth': 150, 'loss': 'deviance', 'learning_rate': 0.1}",0.71875,0.78125,0.6875,0.65625,0.6451612903225806,0.6982177897961137,0.04899857784672446,146,1.0,1.0,1.0,1.0,1.0,1.0,0.0
396,0.34537277221679685,0.005536217210551187,0.0033892154693603515,2.090625077237684e-05,1,600,50,4,1,40,exponential,0.1,"{'subsample': 1, 'n_estimators': 600, 'min_samples_split': 50, 'min_samples_leaf': 4, 'max_features': 1, 'max_depth': 40, 'loss': 'exponential', 'learning_rate': 0.1}",0.65625,0.71875,0.8125,0.6875,0.6129032258064516,0.6981130946683258,0.06726144490638723,149,1.0,1.0,1.0,1.0,1.0,1.0,0.0
441,0.19125466346740722,0.006774933306211417,0.0027839183807373048,0.0006995295632522715,1,400,12,10,75,,exponential,1,"{'subsample': 1, 'n_estimators': 400, 'min_samples_split': 12, 'min_samples_leaf': 10, 'max_features': 75, 'max_depth': None, 'loss': 'exponential', 'learning_rate': 1}",0.6875,0.75,0.75,0.71875,0.5806451612903226,0.698008399540538,0.06242030177545005,150,1.0,1.0,1.0,1.0,1.0,1.0,0.0
82,0.13956384658813475,0.0031658563996148077,0.0024431705474853515,7.113135098245071e-05,1,400,15,1,10,40,deviance,1,"{'subsample': 1, 'n_estimators': 400, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 10, 'max_depth': 40, 'loss': 'deviance', 'learning_rate': 1}",0.59375,0.84375,0.8125,0.71875,0.5161290322580645,0.697984469225615,0.12525329036826063,151,1.0,1.0,1.0,1.0,1.0,1.0,0.0
424,0.17851581573486328,0.01084948723464287,0.0024761676788330076,0.0003412852292192585,0.5,100,50,1,50,40,exponential,1,"{'subsample': 0.5, 'n_estimators': 100, 'min_samples_split': 50, 'min_samples_leaf': 1, 'max_features': 50, 'max_depth': 40, 'loss': 'exponential', 'learning_rate': 1}",0.71875,0.84375,0.625,0.75,0.5483870967741935,0.6979037044127501,0.10183317871260032,152,1.0,1.0,1.0,1.0,1.0,1.0,0.0
57,0.10033631324768066,0.01005862073390516,0.0027066707611083985,0.00046637661766034833,0.5,25,15,2,50,50,exponential,1,"{'subsample': 0.5, 'n_estimators': 25, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 50, 'max_depth': 50, 'loss': 'exponential', 'learning_rate': 1}",0.75,0.71875,0.625,0.78125,0.6129032258064516,0.6978349047573466,0.06711072335205517,153,0.9921259842519685,1.0,0.9921259842519685,1.0,0.9921875,0.9952878937007874,0.0038474842527319217
133,0.052415990829467775,0.0036756572197045,0.002241992950439453,6.090679678528827e-05,0.75,25,50,3,25,50,exponential,1,"{'subsample': 0.75, 'n_estimators': 25, 'min_samples_split': 50, 'min_samples_leaf': 3, 'max_features': 25, 'max_depth': 50, 'loss': 'exponential', 'learning_rate': 1}",0.6875,0.75,0.78125,0.59375,0.6451612903225806,0.6920976117545706,0.06811001526257096,154,1.0,1.0,1.0,1.0,1.0,1.0,0.0
341,0.7850889205932617,0.07057418837614496,0.005307388305664062,0.0005297280417242952,0.25,600,8,4,5,50,deviance,0.01,"{'subsample': 0.25, 'n_estimators': 600, 'min_samples_split': 8, 'min_samples_leaf': 4, 'max_features': 5, 'max_depth': 50, 'loss': 'deviance', 'learning_rate': 0.01}",0.65625,0.65625,0.78125,0.65625,0.7096774193548387,0.6919360821288408,0.04937977267385948,155,0.9606299212598425,0.968503937007874,0.9606299212598425,0.9763779527559056,0.984375,0.9701033464566929,0.00922063402999947
247,1.1346138954162597,0.03327642014199482,0.004058551788330078,0.0005845692447850216,1,200,20,1,50,100,deviance,0.001,"{'subsample': 1, 'n_estimators': 200, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_features': 50, 'max_depth': 100, 'loss': 'deviance', 'learning_rate': 0.001}",0.75,0.78125,0.71875,0.65625,0.5483870967741935,0.6918762563415335,0.08199879642679384,156,0.984251968503937,0.9921259842519685,0.984251968503937,0.9921259842519685,1.0,0.9905511811023622,0.0058923738374392675
477,0.034697437286376955,0.0001249470409684174,0.0020792484283447266,4.7505761920127115e-05,1,10,8,4,10,200,deviance,0.1,"{'subsample': 1, 'n_estimators': 10, 'min_samples_split': 8, 'min_samples_leaf': 4, 'max_features': 10, 'max_depth': 200, 'loss': 'deviance', 'learning_rate': 0.1}",0.75,0.65625,0.71875,0.6875,0.6451612903225806,0.6918194218435915,0.03891935406590018,157,1.0,1.0,0.9921259842519685,1.0,1.0,0.9984251968503937,0.0031496062992125927
167,2.039400243759155,0.03822261937488353,0.007136631011962891,0.00027691015610304374,0.75,800,12,2,10,,deviance,0.001,"{'subsample': 0.75, 'n_estimators': 800, 'min_samples_split': 12, 'min_samples_leaf': 2, 'max_features': 10, 'max_depth': None, 'loss': 'deviance', 'learning_rate': 0.001}",0.71875,0.65625,0.75,0.6875,0.6451612903225806,0.6918194218435915,0.03891935406590018,157,0.9921259842519685,1.0,1.0,1.0,1.0,0.9984251968503937,0.003149606299212593
443,2.7727893352508546,0.029657534744571088,0.008006668090820313,0.0002917607010532142,0.5,1000,8,2,sqrt,30,exponential,0.001,"{'subsample': 0.5, 'n_estimators': 1000, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 30, 'loss': 'exponential', 'learning_rate': 0.001}",0.71875,0.65625,0.75,0.6875,0.6451612903225806,0.6918194218435915,0.03891935406590018,157,0.968503937007874,0.9763779527559056,0.984251968503937,0.9921259842519685,0.9921875,0.982689468503937,0.009195285453714824
381,2.2267767906188967,0.07961533147225118,0.008570528030395508,0.00031393397728142345,0.5,1000,10,1,1,150,deviance,0.01,"{'subsample': 0.5, 'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 1, 'max_depth': 150, 'loss': 'deviance', 'learning_rate': 0.01}",0.6875,0.71875,0.75,0.6875,0.6129032258064516,0.69180745668613,0.045348871385778304,160,1.0,1.0,1.0,1.0,1.0,1.0,0.0
327,0.04580168724060059,0.0032579521790467693,0.002223825454711914,4.934667928997213e-05,1,10,8,2,5,50,exponential,1,"{'subsample': 1, 'n_estimators': 10, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 5, 'max_depth': 50, 'loss': 'exponential', 'learning_rate': 1}",0.65625,0.75,0.78125,0.6875,0.5806451612903226,0.6917954915286685,0.07054376679381226,161,1.0,1.0,1.0,1.0,1.0,1.0,0.0
285,0.382141637802124,0.03080144220944014,0.0027473926544189452,0.0001429999259798596,0.75,800,10,5,sqrt,75,deviance,1,"{'subsample': 0.75, 'n_estimators': 800, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'max_depth': 75, 'loss': 'deviance', 'learning_rate': 1}",0.625,0.78125,0.78125,0.6875,0.5806451612903226,0.6917954915286685,0.08094956781236531,161,1.0,1.0,1.0,1.0,1.0,1.0,0.0
14,0.257533597946167,0.024537627342052542,0.0021173954010009766,6.999134642791193e-05,0.75,100,15,1,auto,10,deviance,1,"{'subsample': 0.75, 'n_estimators': 100, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 10, 'loss': 'deviance', 'learning_rate': 1}",0.75,0.65625,0.6875,0.71875,0.6451612903225806,0.691726691873265,0.0388922973120073,163,0.9921259842519685,1.0,1.0,1.0,1.0,0.9984251968503937,0.003149606299212593
111,0.12148861885070801,0.00460708753742746,0.0022615432739257813,8.288639647537389e-05,0.75,100,8,2,25,20,exponential,1,"{'subsample': 0.75, 'n_estimators': 100, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 25, 'max_depth': 20, 'loss': 'exponential', 'learning_rate': 1}",0.71875,0.71875,0.6875,0.71875,0.6129032258064516,0.6917147267158036,0.0407469043280333,164,1.0,1.0,1.0,1.0,1.0,1.0,0.0
204,0.13486690521240235,0.0036986920691680814,0.0024422168731689452,0.000127489314241241,0.75,50,15,1,sqrt,150,deviance,0.01,"{'subsample': 0.75, 'n_estimators': 50, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 150, 'loss': 'deviance', 'learning_rate': 0.01}",0.6875,0.6875,0.75,0.625,0.6774193548387096,0.6857112089595099,0.039768331615392845,165,0.984251968503937,0.9921259842519685,0.9921259842519685,1.0,1.0,0.9937007874015749,0.0058923738374392675
79,0.2490543842315674,0.009576871728400384,0.002886247634887695,3.5326972518916554e-05,0.25,400,20,4,1,,exponential,0.1,"{'subsample': 0.25, 'n_estimators': 400, 'min_samples_split': 20, 'min_samples_leaf': 4, 'max_features': 1, 'max_depth': None, 'loss': 'exponential', 'learning_rate': 0.1}",0.75,0.6875,0.75,0.625,0.6129032258064516,0.6856872786445869,0.058647723081709804,166,0.9606299212598425,0.9763779527559056,0.968503937007874,0.968503937007874,0.984375,0.9716781496062993,0.008068615251708596
184,0.2999712467193604,0.015282526318345379,0.0028073787689208984,0.0001288085361924162,0.5,400,50,3,25,20,exponential,1,"{'subsample': 0.5, 'n_estimators': 400, 'min_samples_split': 50, 'min_samples_leaf': 3, 'max_features': 25, 'max_depth': 20, 'loss': 'exponential', 'learning_rate': 1}",0.75,0.71875,0.71875,0.625,0.6129032258064516,0.6856872786445869,0.05518562356974575,166,1.0,1.0,1.0,1.0,1.0,1.0,0.0
212,0.5950284481048584,0.04181055801317954,0.003994894027709961,0.00033289871127826565,0.5,400,10,5,5,,exponential,0.1,"{'subsample': 0.5, 'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 5, 'max_depth': None, 'loss': 'exponential', 'learning_rate': 0.1}",0.6875,0.65625,0.84375,0.625,0.6129032258064516,0.6856872786445869,0.08358514693206014,166,1.0,1.0,1.0,1.0,1.0,1.0,0.0
221,0.045762157440185545,0.002690437054505015,0.002206850051879883,8.006653928137607e-05,1,25,8,5,sqrt,75,deviance,1,"{'subsample': 1, 'n_estimators': 25, 'min_samples_split': 8, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'max_depth': 75, 'loss': 'deviance', 'learning_rate': 1}",0.75,0.6875,0.78125,0.65625,0.5483870967741935,0.6855706183593376,0.08088374703579604,169,1.0,1.0,1.0,1.0,1.0,1.0,0.0
197,0.3274064064025879,0.01711291924674178,0.0026045799255371093,0.00044588615593707385,0.75,600,15,10,5,,deviance,1,"{'subsample': 0.75, 'n_estimators': 600, 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_features': 5, 'max_depth': None, 'loss': 'deviance', 'learning_rate': 1}",0.6875,0.65625,0.65625,0.6875,0.7419354838709677,0.6855496793337801,0.031154981678198607,170,1.0,1.0,1.0,1.0,1.0,1.0,0.0
479,0.10325016975402831,0.0064416446280635515,0.0021002769470214845,5.249420555750629e-05,0.75,25,8,10,100,200,exponential,1,"{'subsample': 0.75, 'n_estimators': 25, 'min_samples_split': 8, 'min_samples_leaf': 10, 'max_features': 100, 'max_depth': 200, 'loss': 'exponential', 'learning_rate': 1}",0.71875,0.6875,0.71875,0.6875,0.6129032258064516,0.6855018187039341,0.03846983272310838,171,1.0,1.0,1.0,1.0,1.0,1.0,0.0
65,0.03169999122619629,0.0014703594040046339,0.0021176815032958986,8.961753209586203e-05,0.5,10,15,4,50,75,exponential,0.1,"{'subsample': 0.5, 'n_estimators': 10, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 50, 'max_depth': 75, 'loss': 'exponential', 'learning_rate': 0.1}",0.71875,0.625,0.78125,0.6875,0.6129032258064516,0.6855018187039341,0.06200437301567836,171,0.937007874015748,0.8582677165354331,0.889763779527559,0.905511811023622,0.9296875,0.9040477362204724,0.028445573667445555
16,1.6390408039093018,0.05848318258779682,0.004318046569824219,0.00015053971868636093,0.5,400,8,3,75,75,deviance,0.001,"{'subsample': 0.5, 'n_estimators': 400, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 75, 'max_depth': 75, 'loss': 'deviance', 'learning_rate': 0.001}",0.75,0.71875,0.71875,0.6875,0.5483870967741935,0.6854778883890111,0.07048618608438403,173,0.952755905511811,0.9606299212598425,0.968503937007874,0.952755905511811,0.9609375,0.9591166338582677,0.005910072467970512
292,0.15610599517822266,0.009824847400462078,0.0036441326141357423,0.0012763553184533037,0.5,200,15,4,5,200,exponential,1,"{'subsample': 0.5, 'n_estimators': 200, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 5, 'max_depth': 200, 'loss': 'exponential', 'learning_rate': 1}",0.75,0.6875,0.75,0.6875,0.5483870967741935,0.6854778883890111,0.0732284425794353,173,1.0,1.0,1.0,1.0,1.0,1.0,0.0
385,0.0755159854888916,0.005026748801411928,0.002437591552734375,0.00021021148575164084,1,25,8,10,50,10,exponential,1,"{'subsample': 1, 'n_estimators': 25, 'min_samples_split': 8, 'min_samples_leaf': 10, 'max_features': 50, 'max_depth': 10, 'loss': 'exponential', 'learning_rate': 1}",0.71875,0.75,0.625,0.71875,0.6129032258064516,0.6854090887336077,0.055254506895711444,175,1.0,1.0,1.0,1.0,1.0,1.0,0.0
