,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reduce_dim__k,param_classify__tol,param_classify__shrinking,param_classify__gamma,param_classify__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
491,0.007324314117431641,0.0006623380143747385,0.002588033676147461,0.0023447589707547237,20,0.0001,False,0.01,0.125,"{'reduce_dim__k': 20, 'classify__tol': 0.0001, 'classify__shrinking': False, 'classify__gamma': 0.01, 'classify__C': 0.125}",0.7205882352941176,0.6911764705882353,0.7058823529411765,0.7313432835820896,0.6515151515151515,0.7002967359050445,0.027637614958414804,97,0.7397769516728625,0.7360594795539034,0.7546468401486989,0.7407407407407407,0.7601476014760148,0.746274322718444,0.00937812659851926
66,0.00800776481628418,0.0009011955862799792,0.001459026336669922,0.00030710569737124594,10,1e-06,False,1,0.5,"{'reduce_dim__k': 10, 'classify__tol': 1e-06, 'classify__shrinking': False, 'classify__gamma': 1, 'classify__C': 0.5}",0.7058823529411765,0.7058823529411765,0.7794117647058824,0.7014925373134329,0.6060606060606061,0.7002967359050445,0.05490950835514303,97,0.929368029739777,0.9144981412639405,0.9256505576208178,0.9296296296296296,0.955719557195572,0.9309731830899473,0.013538995750107375
124,0.006472110748291016,0.000867252371142293,0.0016977787017822266,0.000939850066886178,10,0.1,True,1,0.75,"{'reduce_dim__k': 10, 'classify__tol': 0.1, 'classify__shrinking': True, 'classify__gamma': 1, 'classify__C': 0.75}",0.6764705882352942,0.7205882352941176,0.7352941176470589,0.7313432835820896,0.6212121212121212,0.6973293768545994,0.043040618969022684,105,0.966542750929368,0.9368029739776952,0.9553903345724907,0.9518518518518518,0.9704797047970479,0.9562135232256906,0.011888550125413356
355,0.013814496994018554,0.0041955241621243165,0.002660036087036133,0.0028328204343177456,10,0.001,False,0.1,32,"{'reduce_dim__k': 10, 'classify__tol': 0.001, 'classify__shrinking': False, 'classify__gamma': 0.1, 'classify__C': 32}",0.6764705882352942,0.7058823529411765,0.7647058823529411,0.7164179104477612,0.6212121212121212,0.6973293768545994,0.04717726507959597,105,0.9144981412639405,0.8847583643122676,0.9107806691449815,0.9074074074074074,0.9188191881918819,0.9072527540640959,0.011872200359577654
159,0.01082916259765625,0.0029094291376038296,0.00160980224609375,0.00014544995031225502,25,0.001,True,0.001,1,"{'reduce_dim__k': 25, 'classify__tol': 0.001, 'classify__shrinking': True, 'classify__gamma': 0.001, 'classify__C': 1}",0.7205882352941176,0.7205882352941176,0.6911764705882353,0.7014925373134329,0.6363636363636364,0.6943620178041543,0.030798039905574785,107,0.7360594795539034,0.7174721189591078,0.7472118959107806,0.7444444444444445,0.7601476014760148,0.7410671080688502,0.014106947945673232
85,0.022394418716430664,0.006050590935566644,0.0033603191375732424,0.0023475586873973405,75,1e-06,True,0.01,256,"{'reduce_dim__k': 75, 'classify__tol': 1e-06, 'classify__shrinking': True, 'classify__gamma': 0.01, 'classify__C': 256}",0.6323529411764706,0.8529411764705882,0.6911764705882353,0.6119402985074627,0.6818181818181818,0.6943620178041543,0.08505046639362343,107,1.0,1.0,1.0,1.0,1.0,1.0,0.0
149,0.026379871368408202,0.012946518591288292,0.002201414108276367,0.00017204656036581042,75,0.01,True,0.01,128,"{'reduce_dim__k': 75, 'classify__tol': 0.01, 'classify__shrinking': True, 'classify__gamma': 0.01, 'classify__C': 128}",0.6323529411764706,0.8529411764705882,0.6911764705882353,0.6119402985074627,0.6818181818181818,0.6943620178041543,0.08505046639362343,107,1.0,1.0,1.0,1.0,1.0,1.0,0.0
120,0.005694437026977539,0.0006721982805741131,0.003679323196411133,0.00332313821086679,5,1e-05,True,0.0001,32,"{'reduce_dim__k': 5, 'classify__tol': 1e-05, 'classify__shrinking': True, 'classify__gamma': 0.0001, 'classify__C': 32}",0.7647058823529411,0.7058823529411765,0.6764705882352942,0.7014925373134329,0.6060606060606061,0.6913946587537092,0.05116807380715411,110,0.7472118959107806,0.724907063197026,0.724907063197026,0.7518518518518519,0.7232472324723247,0.7344250213258019,0.012436435191571765
369,0.010654449462890625,0.00185449408918812,0.0015247821807861327,0.0004314629242448973,15,0.01,False,0.1,64,"{'reduce_dim__k': 15, 'classify__tol': 0.01, 'classify__shrinking': False, 'classify__gamma': 0.1, 'classify__C': 64}",0.7058823529411765,0.7647058823529411,0.7205882352941176,0.5970149253731343,0.6515151515151515,0.6884272997032641,0.05807233164641337,111,0.9925650557620818,0.9888475836431226,0.9888475836431226,0.9851851851851852,0.992619926199262,0.9896130668865547,0.0027760946237808154
398,0.024039030075073242,0.007877847556781628,0.005826473236083984,0.004196842022807984,100,0.1,True,0.0001,4,"{'reduce_dim__k': 100, 'classify__tol': 0.1, 'classify__shrinking': True, 'classify__gamma': 0.0001, 'classify__C': 4}",0.6911764705882353,0.6911764705882353,0.6911764705882353,0.6865671641791045,0.6818181818181818,0.6884272997032641,0.0037172130848769757,111,0.7174721189591078,0.7434944237918215,0.7323420074349443,0.7407407407407407,0.7638376383763837,0.7395773858605996,0.015141003656363197
109,0.010313081741333007,0.0035285725058020914,0.0013469696044921876,0.00030312094460889163,5,1e-05,False,1e-05,256,"{'reduce_dim__k': 5, 'classify__tol': 1e-05, 'classify__shrinking': False, 'classify__gamma': 1e-05, 'classify__C': 256}",0.7647058823529411,0.7058823529411765,0.6764705882352942,0.7014925373134329,0.5909090909090909,0.6884272997032641,0.05622063758223482,111,0.7211895910780669,0.7137546468401487,0.7211895910780669,0.7518518518518519,0.7195571955719557,0.725508575284018,0.013452503289816677
49,0.030208587646484375,0.002709003396411863,0.008364582061767578,0.003919157511801193,200,0.0001,True,0.0001,4,"{'reduce_dim__k': 200, 'classify__tol': 0.0001, 'classify__shrinking': True, 'classify__gamma': 0.0001, 'classify__C': 4}",0.7058823529411765,0.6470588235294118,0.7058823529411765,0.7014925373134329,0.6666666666666666,0.685459940652819,0.024210403991995554,114,0.7472118959107806,0.7323420074349443,0.7472118959107806,0.762962962962963,0.7712177121771218,0.7521892948793181,0.013576571059877354
333,0.01624131202697754,0.0028854678091262045,0.0031169891357421876,0.0002918608259319019,75,0.01,False,0.1,4,"{'reduce_dim__k': 75, 'classify__tol': 0.01, 'classify__shrinking': False, 'classify__gamma': 0.1, 'classify__C': 4}",0.7058823529411765,0.7205882352941176,0.7647058823529411,0.6865671641791045,0.5454545454545454,0.685459940652819,0.07375251845506153,114,1.0,1.0,1.0,1.0,1.0,1.0,0.0
168,0.006046772003173828,0.0009892883648586859,0.0018986225128173827,0.0011969823757008776,10,1,False,0.001,1,"{'reduce_dim__k': 10, 'classify__tol': 1, 'classify__shrinking': False, 'classify__gamma': 0.001, 'classify__C': 1}",0.75,0.6911764705882353,0.6911764705882353,0.7164179104477612,0.5757575757575758,0.685459940652819,0.058319429522771915,114,0.7397769516728625,0.7063197026022305,0.7620817843866171,0.762962962962963,0.7675276752767528,0.7477338153802853,0.02283868848053478
417,0.01493978500366211,0.002898874891321154,0.00534367561340332,0.004921975864841599,75,1,False,0.1,64,"{'reduce_dim__k': 75, 'classify__tol': 1, 'classify__shrinking': False, 'classify__gamma': 0.1, 'classify__C': 64}",0.6911764705882353,0.7205882352941176,0.8088235294117647,0.6567164179104478,0.5303030303030303,0.6824925816023739,0.09053494898442926,117,1.0,1.0,1.0,1.0,1.0,1.0,0.0
364,0.012401008605957031,0.006080913532483762,0.0026004791259765627,0.002056642435033914,20,0.1,False,0.001,1,"{'reduce_dim__k': 20, 'classify__tol': 0.1, 'classify__shrinking': False, 'classify__gamma': 0.001, 'classify__C': 1}",0.7058823529411765,0.6911764705882353,0.6911764705882353,0.6716417910447762,0.6515151515151515,0.6824925816023739,0.01876605307582321,117,0.7323420074349443,0.7174721189591078,0.7397769516728625,0.7444444444444445,0.7527675276752768,0.7373606100373272,0.01195099140120768
400,0.03303656578063965,0.008244170961124238,0.0018639564514160156,0.0009558687949382027,20,1e-05,False,0.01,256,"{'reduce_dim__k': 20, 'classify__tol': 1e-05, 'classify__shrinking': False, 'classify__gamma': 0.01, 'classify__C': 256}",0.6764705882352942,0.7058823529411765,0.7794117647058824,0.6567164179104478,0.5909090909090909,0.6824925816023739,0.06154554161368886,117,0.9256505576208178,0.8921933085501859,0.9182156133828996,0.9222222222222223,0.948339483394834,0.921324237034192,0.0179310986751399
223,0.014537382125854491,0.0033589883206877912,0.00361480712890625,0.0010899087442566599,75,0.1,True,0.0001,4,"{'reduce_dim__k': 75, 'classify__tol': 0.1, 'classify__shrinking': True, 'classify__gamma': 0.0001, 'classify__C': 4}",0.7058823529411765,0.6764705882352942,0.6764705882352942,0.6865671641791045,0.6515151515151515,0.6795252225519288,0.017534380117904574,120,0.7137546468401487,0.7100371747211895,0.7100371747211895,0.7296296296296296,0.7380073800738007,0.7202932011971915,0.011437533653541375
447,0.011505699157714844,0.0041447518947502725,0.0012089729309082032,0.00026811911028962383,10,0.1,True,0.1,128,"{'reduce_dim__k': 10, 'classify__tol': 0.1, 'classify__shrinking': True, 'classify__gamma': 0.1, 'classify__C': 128}",0.6323529411764706,0.6617647058823529,0.7352941176470589,0.746268656716418,0.6212121212121212,0.6795252225519288,0.05188288451463119,120,0.9739776951672863,0.9405204460966543,0.9553903345724907,0.9592592592592593,0.974169741697417,0.9606634953586214,0.012611162864529605
101,0.03643956184387207,0.005969142961813664,0.00699615478515625,0.0005159155273211062,all,0.1,True,0.0001,4,"{'reduce_dim__k': 'all', 'classify__tol': 0.1, 'classify__shrinking': True, 'classify__gamma': 0.0001, 'classify__C': 4}",0.7058823529411765,0.6470588235294118,0.6764705882352942,0.7014925373134329,0.6666666666666666,0.6795252225519288,0.021978871562357526,120,0.758364312267658,0.7434944237918215,0.7509293680297398,0.762962962962963,0.7785977859778598,0.7588697706060084,0.011879861826171078
412,0.007176399230957031,0.0017080111119091132,0.002328634262084961,0.002037572715092229,10,1e-05,True,1e-05,128,"{'reduce_dim__k': 10, 'classify__tol': 1e-05, 'classify__shrinking': True, 'classify__gamma': 1e-05, 'classify__C': 128}",0.7058823529411765,0.6323529411764706,0.7352941176470589,0.7164179104477612,0.5909090909090909,0.6765578635014837,0.054922569253737626,123,0.724907063197026,0.6988847583643123,0.7509293680297398,0.7518518518518519,0.7343173431734318,0.7321780769232723,0.0195169541653641
281,0.011131715774536134,0.0024657294653808847,0.0018477916717529296,0.001459282529606945,5,1e-05,False,4,32,"{'reduce_dim__k': 5, 'classify__tol': 1e-05, 'classify__shrinking': False, 'classify__gamma': 4, 'classify__C': 32}",0.7058823529411765,0.6176470588235294,0.7058823529411765,0.7164179104477612,0.6060606060606061,0.6706231454005934,0.04797178437286249,124,1.0,1.0,1.0,1.0,0.996309963099631,0.9992619926199262,0.0014760147601475815
89,0.026229095458984376,0.0024159098094603377,0.005209541320800782,0.000580682212515335,200,1e-06,True,1e-05,32,"{'reduce_dim__k': 200, 'classify__tol': 1e-06, 'classify__shrinking': True, 'classify__gamma': 1e-05, 'classify__C': 32}",0.7058823529411765,0.6323529411764706,0.7058823529411765,0.6716417910447762,0.6363636363636364,0.6706231454005934,0.032051739361955406,124,0.7174721189591078,0.7211895910780669,0.7211895910780669,0.7444444444444445,0.7601476014760148,0.7328886694071401,0.016661285721483902
219,0.028897809982299804,0.005137276707399815,0.005197000503540039,0.000754018203198091,200,0.0001,False,1e-06,256,"{'reduce_dim__k': 200, 'classify__tol': 0.0001, 'classify__shrinking': False, 'classify__gamma': 1e-06, 'classify__C': 256}",0.6764705882352942,0.6470588235294118,0.6911764705882353,0.6567164179104478,0.6515151515151515,0.6646884272997032,0.016700859076536644,126,0.6840148698884758,0.6951672862453532,0.6951672862453532,0.7185185185185186,0.7306273062730627,0.7046990534341527,0.017162730149545863
276,0.016063833236694337,0.003366201300177494,0.001330995559692383,0.0002827484566997228,15,0.001,False,0.1,128,"{'reduce_dim__k': 15, 'classify__tol': 0.001, 'classify__shrinking': False, 'classify__gamma': 0.1, 'classify__C': 128}",0.6617647058823529,0.7794117647058824,0.6764705882352942,0.5671641791044776,0.6363636363636364,0.6646884272997032,0.06880036425638776,126,1.0,0.9962825278810409,0.9962825278810409,0.9925925925925926,0.996309963099631,0.9962935222908611,0.002342450413313249
323,0.006875801086425781,0.0012300147674942769,0.003489065170288086,0.004759593186988124,5,0.1,False,4,16,"{'reduce_dim__k': 5, 'classify__tol': 0.1, 'classify__shrinking': False, 'classify__gamma': 4, 'classify__C': 16}",0.6764705882352942,0.6029411764705882,0.7058823529411765,0.7164179104477612,0.6060606060606061,0.6617210682492581,0.04833347193485005,128,0.9925650557620818,0.9962825278810409,1.0,1.0,0.996309963099631,0.9970315093485507,0.002780456198668421
60,0.03052806854248047,0.005501417061113589,0.0019356250762939454,0.0004446394282297947,50,1e-05,False,0.01,256,"{'reduce_dim__k': 50, 'classify__tol': 1e-05, 'classify__shrinking': False, 'classify__gamma': 0.01, 'classify__C': 256}",0.6323529411764706,0.7794117647058824,0.6470588235294118,0.5522388059701493,0.696969696969697,0.6617210682492581,0.07509108015026765,128,1.0,1.0,1.0,1.0,1.0,1.0,0.0
213,0.011238908767700196,0.004814421642472531,0.0017038345336914062,0.0012286427354922431,5,0.001,False,4,256,"{'reduce_dim__k': 5, 'classify__tol': 0.001, 'classify__shrinking': False, 'classify__gamma': 4, 'classify__C': 256}",0.6911764705882353,0.6176470588235294,0.7058823529411765,0.7164179104477612,0.5606060606060606,0.658753709198813,0.059572762560968565,130,1.0,1.0,1.0,1.0,1.0,1.0,0.0
497,0.008348226547241211,0.0012196015811912534,0.0012277603149414063,0.0003900070210205011,5,1e-05,False,4,256,"{'reduce_dim__k': 5, 'classify__tol': 1e-05, 'classify__shrinking': False, 'classify__gamma': 4, 'classify__C': 256}",0.6911764705882353,0.6176470588235294,0.7058823529411765,0.7164179104477612,0.5606060606060606,0.658753709198813,0.059572762560968565,130,1.0,1.0,1.0,1.0,1.0,1.0,0.0
386,0.010615777969360352,0.004244690922810819,0.0013158798217773437,0.0003306232679214394,5,0.01,False,2,8,"{'reduce_dim__k': 5, 'classify__tol': 0.01, 'classify__shrinking': False, 'classify__gamma': 2, 'classify__C': 8}",0.6764705882352942,0.6470588235294118,0.6323529411764706,0.7164179104477612,0.6060606060606061,0.655786350148368,0.03778403120820048,132,0.966542750929368,0.9776951672862454,0.9962825278810409,0.9481481481481482,0.974169741697417,0.972567667188444,0.015645223192673082
50,0.010749006271362304,0.005116020482159808,0.00111541748046875,0.00020158324560253418,2,0.001,False,1,8,"{'reduce_dim__k': 2, 'classify__tol': 0.001, 'classify__shrinking': False, 'classify__gamma': 1, 'classify__C': 8}",0.6911764705882353,0.7058823529411765,0.6323529411764706,0.6567164179104478,0.5909090909090909,0.655786350148368,0.041163244535657735,132,0.7211895910780669,0.7509293680297398,0.6802973977695167,0.7185185185185186,0.7232472324723247,0.7188364215736334,0.02254021867623224
239,0.04341192245483398,0.009667179559489182,0.0012958049774169922,0.00026990807036922544,10,1e-06,True,0.1,256,"{'reduce_dim__k': 10, 'classify__tol': 1e-06, 'classify__shrinking': True, 'classify__gamma': 0.1, 'classify__C': 256}",0.6176470588235294,0.6176470588235294,0.6911764705882353,0.7164179104477612,0.6212121212121212,0.6528189910979229,0.04237831903513105,134,0.9925650557620818,0.9479553903345725,0.9776951672862454,0.9777777777777777,0.988929889298893,0.9769846560919142,0.01567972951825058
20,0.014088726043701172,0.0026596410786630387,0.0017706871032714844,0.00106118979219833,15,0.01,True,0.1,256,"{'reduce_dim__k': 15, 'classify__tol': 0.01, 'classify__shrinking': True, 'classify__gamma': 0.1, 'classify__C': 256}",0.6470588235294118,0.75,0.6617647058823529,0.5522388059701493,0.6363636363636364,0.6498516320474778,0.06311877385978501,135,1.0,0.9962825278810409,1.0,1.0,1.0,0.9992565055762082,0.001486988847583648
180,0.01036677360534668,0.00295151511416279,0.0014586448669433594,0.00012472733009980587,15,0.01,False,1,32,"{'reduce_dim__k': 15, 'classify__tol': 0.01, 'classify__shrinking': False, 'classify__gamma': 1, 'classify__C': 32}",0.6764705882352942,0.5735294117647058,0.7205882352941176,0.6417910447761194,0.6363636363636364,0.6498516320474778,0.048749887964782156,135,1.0,1.0,1.0,1.0,1.0,1.0,0.0
422,0.009079599380493164,0.0016256287933440082,0.0013013362884521484,0.00022257205807643462,5,0.1,True,2,128,"{'reduce_dim__k': 5, 'classify__tol': 0.1, 'classify__shrinking': True, 'classify__gamma': 2, 'classify__C': 128}",0.6470588235294118,0.6029411764705882,0.6323529411764706,0.7164179104477612,0.6363636363636364,0.6468842729970327,0.03761880711334316,137,0.9925650557620818,0.9962825278810409,1.0,1.0,1.0,0.9977695167286246,0.0029739776951672957
312,0.010428953170776366,0.0014129754774937964,0.001967191696166992,0.000649495480478105,15,1e-05,False,1,128,"{'reduce_dim__k': 15, 'classify__tol': 1e-05, 'classify__shrinking': False, 'classify__gamma': 1, 'classify__C': 128}",0.6764705882352942,0.5588235294117647,0.7205882352941176,0.6417910447761194,0.6363636363636364,0.6468842729970327,0.05351948105271228,137,1.0,1.0,1.0,1.0,1.0,1.0,0.0
334,0.010597658157348634,0.004046151709229426,0.0025749683380126955,0.001768792781677995,15,0.0001,False,1,16,"{'reduce_dim__k': 15, 'classify__tol': 0.0001, 'classify__shrinking': False, 'classify__gamma': 1, 'classify__C': 16}",0.6764705882352942,0.5588235294117647,0.7205882352941176,0.6417910447761194,0.6363636363636364,0.6468842729970327,0.05351948105271228,137,1.0,1.0,1.0,1.0,1.0,1.0,0.0
465,0.0062218189239501955,0.0013971130870941272,0.0012225627899169922,0.0002071826669005576,2,1e-06,False,0.1,0.5,"{'reduce_dim__k': 2, 'classify__tol': 1e-06, 'classify__shrinking': False, 'classify__gamma': 0.1, 'classify__C': 0.5}",0.7058823529411765,0.6617647058823529,0.6029411764705882,0.6716417910447762,0.5757575757575758,0.6439169139465876,0.04733400138537499,140,0.6951672862453532,0.7026022304832714,0.6505576208178439,0.7111111111111111,0.7011070110701108,0.6921090519455382,0.021391692511609498
493,0.007408618927001953,0.002522241193659013,0.0007795810699462891,0.0001378992451187962,5,0.1,False,2,256,"{'reduce_dim__k': 5, 'classify__tol': 0.1, 'classify__shrinking': False, 'classify__gamma': 2, 'classify__C': 256}",0.6470588235294118,0.6029411764705882,0.6323529411764706,0.7164179104477612,0.6060606060606061,0.6409495548961425,0.04104470413424018,141,1.0,1.0,1.0,1.0,1.0,1.0,0.0
399,0.008753204345703125,0.0023880824127937065,0.0013262271881103516,0.00013012645791905168,10,1,False,2,2,"{'reduce_dim__k': 10, 'classify__tol': 1, 'classify__shrinking': False, 'classify__gamma': 2, 'classify__C': 2}",0.6470588235294118,0.6764705882352942,0.6911764705882353,0.6417910447761194,0.5454545454545454,0.6409495548961425,0.0505695782376095,141,1.0,1.0,0.9962825278810409,1.0,1.0,0.9992565055762082,0.0014869888475836479
256,0.007742118835449219,0.0018584233161786944,0.0038816452026367186,0.0041807457240147184,10,0.01,True,2,2,"{'reduce_dim__k': 10, 'classify__tol': 0.01, 'classify__shrinking': True, 'classify__gamma': 2, 'classify__C': 2}",0.6617647058823529,0.6617647058823529,0.6617647058823529,0.6417910447761194,0.5757575757575758,0.6409495548961425,0.0330871630424177,141,1.0,1.0,1.0,1.0,1.0,1.0,0.0
108,0.016612815856933593,0.00393127182786229,0.0013338088989257812,0.00031777483629511643,5,1e-05,False,2,256,"{'reduce_dim__k': 5, 'classify__tol': 1e-05, 'classify__shrinking': False, 'classify__gamma': 2, 'classify__C': 256}",0.6470588235294118,0.6029411764705882,0.6323529411764706,0.7164179104477612,0.6060606060606061,0.6409495548961425,0.04104470413424018,141,1.0,1.0,1.0,1.0,1.0,1.0,0.0
343,0.005561113357543945,0.0009498378476363268,0.0012519359588623047,0.00040091108844442274,2,0.1,True,1,0.5,"{'reduce_dim__k': 2, 'classify__tol': 0.1, 'classify__shrinking': True, 'classify__gamma': 1, 'classify__C': 0.5}",0.6764705882352942,0.7058823529411765,0.5882352941176471,0.6567164179104478,0.5606060606060606,0.6379821958456974,0.05450577211599825,145,0.6988847583643123,0.7360594795539034,0.6877323420074349,0.7148148148148148,0.7195571955719557,0.7114097180624842,0.016751594357176748
487,0.008264732360839844,0.001631369432365479,0.002470254898071289,0.0016874197109201887,2,0.001,True,2,8,"{'reduce_dim__k': 2, 'classify__tol': 0.001, 'classify__shrinking': True, 'classify__gamma': 2, 'classify__C': 8}",0.6470588235294118,0.7205882352941176,0.6029411764705882,0.6417910447761194,0.5757575757575758,0.6379821958456974,0.04901494646797463,145,0.7434944237918215,0.7806691449814126,0.6951672862453532,0.7481481481481481,0.7269372693726938,0.7388832545078858,0.027953369102764882
59,0.03439178466796875,0.0064133220175657014,0.005955886840820312,0.0028883362226386953,150,0.001,False,0.0001,2,"{'reduce_dim__k': 150, 'classify__tol': 0.001, 'classify__shrinking': False, 'classify__gamma': 0.0001, 'classify__C': 2}",0.6617647058823529,0.5882352941176471,0.6323529411764706,0.6567164179104478,0.6515151515151515,0.6379821958456974,0.026935564192289447,145,0.654275092936803,0.654275092936803,0.6802973977695167,0.662962962962963,0.6826568265682657,0.6668934746348703,0.012345399587982793
347,0.030599117279052734,0.01784300351474463,0.0011219501495361329,0.00015868875554053412,2,0.0001,False,0.1,128,"{'reduce_dim__k': 2, 'classify__tol': 0.0001, 'classify__shrinking': False, 'classify__gamma': 0.1, 'classify__C': 128}",0.7058823529411765,0.6764705882352942,0.6323529411764706,0.6417910447761194,0.5303030303030303,0.6379821958456974,0.05923912587846169,145,0.6988847583643123,0.7026022304832714,0.6802973977695167,0.7,0.7047970479704797,0.697316286917516,0.0087545187387119
351,0.006377506256103516,0.0019544354748818665,0.0015341281890869141,0.0010270584426027999,2,0.0001,False,0.01,4,"{'reduce_dim__k': 2, 'classify__tol': 0.0001, 'classify__shrinking': False, 'classify__gamma': 0.01, 'classify__C': 4}",0.6764705882352942,0.6911764705882353,0.5882352941176471,0.6716417910447762,0.5606060606060606,0.6379821958456974,0.052602469557362745,145,0.6988847583643123,0.7211895910780669,0.6579925650557621,0.6925925925925925,0.6863468634686347,0.6914012741118737,0.020427699389328178
141,0.009982585906982422,0.0024328936542710095,0.0015743255615234375,0.0008865300533722416,2,0.1,True,0.1,16,"{'reduce_dim__k': 2, 'classify__tol': 0.1, 'classify__shrinking': True, 'classify__gamma': 0.1, 'classify__C': 16}",0.6911764705882353,0.7058823529411765,0.5882352941176471,0.6567164179104478,0.5303030303030303,0.6350148367952523,0.06582082048659663,150,0.7026022304832714,0.7100371747211895,0.6691449814126395,0.7074074074074074,0.7047970479704797,0.6987977683989974,0.015034647993992211
284,0.007696199417114258,0.004952736439167587,0.0012035846710205078,0.00021845707260488166,2,0.1,False,1,1,"{'reduce_dim__k': 2, 'classify__tol': 0.1, 'classify__shrinking': False, 'classify__gamma': 1, 'classify__C': 1}",0.6764705882352942,0.6911764705882353,0.5882352941176471,0.6567164179104478,0.5606060606060606,0.6350148367952523,0.05101708846998057,150,0.7137546468401487,0.7397769516728625,0.6765799256505576,0.7185185185185186,0.7232472324723247,0.7143754550308824,0.02083265170656042
380,0.00999746322631836,0.004652241739941611,0.0012122154235839843,0.00029249183510504737,2,0.1,False,4,64,"{'reduce_dim__k': 2, 'classify__tol': 0.1, 'classify__shrinking': False, 'classify__gamma': 4, 'classify__C': 64}",0.6617647058823529,0.6764705882352942,0.5588235294117647,0.6716417910447762,0.5909090909090909,0.6320474777448071,0.04797301800991159,152,0.8066914498141264,0.8401486988847584,0.8029739776951673,0.8222222222222222,0.7306273062730627,0.8005327309778675,0.03733769368891629
415,0.007687902450561524,0.001469841398626829,0.0020977020263671874,0.0011041422645070985,15,1e-05,False,1e-05,64,"{'reduce_dim__k': 15, 'classify__tol': 1e-05, 'classify__shrinking': False, 'classify__gamma': 1e-05, 'classify__C': 64}",0.6323529411764706,0.5882352941176471,0.6764705882352942,0.6716417910447762,0.5757575757575758,0.629080118694362,0.041339536644205116,153,0.6951672862453532,0.6319702602230484,0.7100371747211895,0.7,0.6678966789667896,0.6810142800312762,0.02821517641428159
151,0.009225225448608399,0.0017544685099700407,0.0015279769897460938,0.0002075444015508124,20,1,True,1,32,"{'reduce_dim__k': 20, 'classify__tol': 1, 'classify__shrinking': True, 'classify__gamma': 1, 'classify__C': 32}",0.6764705882352942,0.5735294117647058,0.7647058823529411,0.5373134328358209,0.5909090909090909,0.629080118694362,0.08214037641263126,153,1.0,1.0,1.0,1.0,1.0,1.0,0.0
352,0.006210184097290039,0.001095795938243986,0.0022714614868164064,0.0009595563856528184,2,1,True,0.001,4,"{'reduce_dim__k': 2, 'classify__tol': 1, 'classify__shrinking': True, 'classify__gamma': 0.001, 'classify__C': 4}",0.6617647058823529,0.6470588235294118,0.5735294117647058,0.6716417910447762,0.5757575757575758,0.6261127596439169,0.042563384389426695,155,0.6988847583643123,0.6691449814126395,0.6654275092936803,0.6888888888888889,0.6715867158671587,0.678786570765336,0.012878327961637131
133,0.013572072982788086,0.008594423773563776,0.0012908935546875,0.0002892419915985754,2,0.1,False,0.1,0.125,"{'reduce_dim__k': 2, 'classify__tol': 0.1, 'classify__shrinking': False, 'classify__gamma': 0.1, 'classify__C': 0.125}",0.6911764705882353,0.6323529411764706,0.5735294117647058,0.6716417910447762,0.5606060606060606,0.6261127596439169,0.05169616213913272,155,0.7026022304832714,0.6802973977695167,0.6728624535315985,0.7111111111111111,0.6826568265682657,0.6899060038927527,0.014465194324352634
173,0.008946466445922851,0.001287803210410928,0.0012981414794921875,0.00045125049057985895,2,0.1,True,0.1,0.125,"{'reduce_dim__k': 2, 'classify__tol': 0.1, 'classify__shrinking': True, 'classify__gamma': 0.1, 'classify__C': 0.125}",0.6911764705882353,0.6323529411764706,0.5735294117647058,0.6716417910447762,0.5606060606060606,0.6261127596439169,0.05169616213913272,155,0.7026022304832714,0.6802973977695167,0.6728624535315985,0.7111111111111111,0.6826568265682657,0.6899060038927527,0.014465194324352634
144,0.007526397705078125,0.0009260150602951497,0.0013203620910644531,0.0005560059488452968,2,0.1,False,1,32,"{'reduce_dim__k': 2, 'classify__tol': 0.1, 'classify__shrinking': False, 'classify__gamma': 1, 'classify__C': 32}",0.6764705882352942,0.6176470588235294,0.5882352941176471,0.6567164179104478,0.5757575757575758,0.6231454005934718,0.03859596065703006,158,0.7472118959107806,0.7695167286245354,0.6802973977695167,0.7407407407407407,0.7269372693726938,0.7329408064836535,0.029697380312728325
425,0.006060934066772461,0.0008596666955466513,0.001160430908203125,9.058919652150412e-05,2,1e-05,False,0.001,4,"{'reduce_dim__k': 2, 'classify__tol': 1e-05, 'classify__shrinking': False, 'classify__gamma': 0.001, 'classify__C': 4}",0.6617647058823529,0.6176470588235294,0.5882352941176471,0.6716417910447762,0.5757575757575758,0.6231454005934718,0.03821438630921971,158,0.6877323420074349,0.6617100371747212,0.6765799256505576,0.7074074074074074,0.6752767527675276,0.6817412930015297,0.015259903671088629
31,0.011183452606201173,0.00572297390406185,0.0010824203491210938,7.706594295893635e-05,2,0.0001,False,0.0001,128,"{'reduce_dim__k': 2, 'classify__tol': 0.0001, 'classify__shrinking': False, 'classify__gamma': 0.0001, 'classify__C': 128}",0.6323529411764706,0.6617647058823529,0.6029411764705882,0.6567164179104478,0.5606060606060606,0.6231454005934718,0.03728902975658175,158,0.6951672862453532,0.6877323420074349,0.6765799256505576,0.6851851851851852,0.6715867158671587,0.683250290991138,0.008323222106772821
