,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
90,0.500199556350708,0.014110254460485926,0.025974035263061523,0.002504950113068037,False,40,sqrt,1,15,200,"{'bootstrap': False, 'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 15, 'n_estimators': 200}",0.8387096774193549,0.7419354838709677,0.7096774193548387,0.6,0.8,0.7381066334832966,0.08216171861527233,20,1.0,1.0,1.0,1.0,1.0,1.0,0.0
92,0.48230757713317873,0.018905470095915002,0.023618030548095702,0.0013456654781630027,False,40,sqrt,3,15,200,"{'bootstrap': False, 'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 15, 'n_estimators': 200}",0.8709677419354839,0.7741935483870968,0.7096774193548387,0.5,0.8333333333333334,0.7377716090743754,0.13051895919213075,21,1.0,0.9836065573770492,1.0,0.975609756097561,1.0,0.9918432626949221,0.010305019566523807
75,1.2794075965881349,0.033951333591557054,0.020110416412353515,0.0006214390101956459,False,40,100,10,15,200,"{'bootstrap': False, 'max_depth': 40, 'max_features': 100, 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 200}",0.8709677419354839,0.7741935483870968,0.7096774193548387,0.4666666666666667,0.8666666666666667,0.7376726971060271,0.14789476723138098,22,0.9672131147540983,0.9590163934426229,0.9426229508196722,0.926829268292683,0.967479674796748,0.9526322804211649,0.015746649565118294
82,0.4726129055023193,0.023331431847690078,0.02371058464050293,0.001801487493284824,False,40,auto,3,15,200,"{'bootstrap': False, 'max_depth': 40, 'max_features': 'auto', 'min_samples_leaf': 3, 'min_samples_split': 15, 'n_estimators': 200}",0.8387096774193549,0.7419354838709677,0.7419354838709677,0.5333333333333333,0.8,0.7313614753836828,0.10530682058792709,23,1.0,0.9836065573770492,0.9918032786885246,0.991869918699187,1.0,0.9934559509529521,0.0061303594282385515
42,0.5658863544464111,0.025378127278418552,0.02057924270629883,0.002206835084019837,False,40,25,3,15,200,"{'bootstrap': False, 'max_depth': 40, 'max_features': 25, 'min_samples_leaf': 3, 'min_samples_split': 15, 'n_estimators': 200}",0.8709677419354839,0.7419354838709677,0.7096774193548387,0.5333333333333333,0.8,0.7313614753836828,0.11300123973125262,23,1.0,0.9836065573770492,1.0,0.991869918699187,1.0,0.9950952952152473,0.006550763892278935
30,0.3746930122375488,0.012273477809001164,0.023394966125488283,0.0035589414052762886,False,40,10,1,15,200,"{'bootstrap': False, 'max_depth': 40, 'max_features': 10, 'min_samples_leaf': 1, 'min_samples_split': 15, 'n_estimators': 200}",0.8387096774193549,0.7741935483870968,0.7096774193548387,0.5,0.8333333333333334,0.7312625634153346,0.12437379477692286,25,1.0,1.0,1.0,1.0,1.0,1.0,0.0
54,0.8746160984039306,0.011714767168683745,0.022692537307739256,0.003902324664341161,False,40,50,5,15,200,"{'bootstrap': False, 'max_depth': 40, 'max_features': 50, 'min_samples_leaf': 5, 'min_samples_split': 15, 'n_estimators': 200}",0.8387096774193549,0.8064516129032258,0.7096774193548387,0.4666666666666667,0.8333333333333334,0.731144507195048,0.13972752098537924,26,0.9918032786885246,0.9754098360655737,0.9754098360655737,0.959349593495935,0.967479674796748,0.9738904438224709,0.010751939789965333
31,0.3588237762451172,0.016428015410754383,0.02073640823364258,0.0012611083200358406,False,40,10,2,15,200,"{'bootstrap': False, 'max_depth': 40, 'max_features': 10, 'min_samples_leaf': 2, 'min_samples_split': 15, 'n_estimators': 200}",0.8387096774193549,0.7096774193548387,0.7096774193548387,0.6,0.7666666666666667,0.7250693979132764,0.07842325174327441,27,1.0,0.9836065573770492,1.0,0.991869918699187,1.0,0.9950952952152473,0.006550763892278935
43,0.5569735527038574,0.0060903341526926955,0.02320241928100586,0.0016074316679979153,False,40,25,4,15,200,"{'bootstrap': False, 'max_depth': 40, 'max_features': 25, 'min_samples_leaf': 4, 'min_samples_split': 15, 'n_estimators': 200}",0.8387096774193549,0.7419354838709677,0.6774193548387096,0.5333333333333333,0.8333333333333334,0.7248715739765803,0.1128084866634563,28,1.0,0.9836065573770492,1.0,0.983739837398374,0.991869918699187,0.9918432626949221,0.007301701904362767
33,0.3393374443054199,0.006894899920634063,0.020939350128173828,0.0010505174206356291,False,40,10,4,15,200,"{'bootstrap': False, 'max_depth': 40, 'max_features': 10, 'min_samples_leaf': 4, 'min_samples_split': 15, 'n_estimators': 200}",0.8387096774193549,0.7419354838709677,0.7096774193548387,0.5333333333333333,0.7666666666666667,0.7183242398136627,0.10155446046485739,29,1.0,0.9836065573770492,0.9918032786885246,0.983739837398374,1.0,0.9918299346927896,0.007301701904362766
