,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_loss,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
455,0.06120243072509766,0.015181257569192953,0.002688694000244141,0.0009818372865568938,0.25,50,50,1,75,20,exponential,0.1,"{'subsample': 0.25, 'n_estimators': 50, 'min_samples_split': 50, 'min_samples_leaf': 1, 'max_features': 75, 'max_depth': 20, 'loss': 'exponential', 'learning_rate': 0.1}",0.75,0.7058823529411765,0.7313432835820896,0.835820895522388,0.7910447761194029,0.7626112759643917,0.04584903616227653,140,0.8550185873605948,0.8475836431226765,0.8814814814814815,0.8851851851851852,0.8629629629629629,0.8664463720225802,0.014667846315616727
295,0.07874035835266113,0.005568528173261368,0.0017231941223144532,3.769988080725298e-05,0.5,25,15,5,75,150,exponential,0.01,"{'subsample': 0.5, 'n_estimators': 25, 'min_samples_split': 15, 'min_samples_leaf': 5, 'max_features': 75, 'max_depth': 150, 'loss': 'exponential', 'learning_rate': 0.01}",0.7058823529411765,0.7205882352941176,0.8059701492537313,0.7910447761194029,0.7910447761194029,0.7626112759643917,0.041242313413779444,140,0.9107806691449815,0.8921933085501859,0.8851851851851852,0.8740740740740741,0.8888888888888888,0.8902244251686632,0.011953636312253511
384,0.04163436889648438,0.0021592478799816565,0.002147865295410156,0.000790950585771211,1,25,15,5,sqrt,,deviance,1,"{'subsample': 1, 'n_estimators': 25, 'min_samples_split': 15, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'max_depth': None, 'loss': 'deviance', 'learning_rate': 1}",0.7647058823529411,0.7352941176470589,0.7761194029850746,0.7611940298507462,0.7761194029850746,0.7626112759643917,0.014980429834316687,140,1.0,1.0,1.0,1.0,1.0,1.0,0.0
411,0.09455718994140624,0.006616158034385979,0.002087306976318359,0.00021011110699507786,0.25,100,50,2,50,150,deviance,0.1,"{'subsample': 0.25, 'n_estimators': 100, 'min_samples_split': 50, 'min_samples_leaf': 2, 'max_features': 50, 'max_depth': 150, 'loss': 'deviance', 'learning_rate': 0.1}",0.75,0.7205882352941176,0.7611940298507462,0.8059701492537313,0.7761194029850746,0.7626112759643917,0.028264233507669406,140,0.9219330855018587,0.9182156133828996,0.9296296296296296,0.9185185185185185,0.937037037037037,0.9250667768139886,0.007262849357216494
160,1.026594352722168,0.039498508925491345,0.005859470367431641,0.0027657514530840433,0.25,1000,12,4,sqrt,10,exponential,0.1,"{'subsample': 0.25, 'n_estimators': 1000, 'min_samples_split': 12, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 10, 'loss': 'exponential', 'learning_rate': 0.1}",0.7352941176470589,0.7352941176470589,0.7611940298507462,0.7910447761194029,0.7910447761194029,0.7626112759643917,0.024960243337829438,140,1.0,1.0,1.0,1.0,1.0,1.0,0.0
404,0.08787870407104492,0.012744849228843029,0.0018376827239990235,0.0003150412403355193,1,10,10,2,75,,deviance,0.01,"{'subsample': 1, 'n_estimators': 10, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 75, 'max_depth': None, 'loss': 'deviance', 'learning_rate': 0.01}",0.7205882352941176,0.7352941176470589,0.746268656716418,0.7761194029850746,0.835820895522388,0.7626112759643917,0.04076579372859188,140,0.9851301115241635,0.9814126394052045,0.9851851851851852,0.9777777777777777,0.9777777777777777,0.9814566983340217,0.003300497925232613
135,0.08083138465881348,0.020599276967764646,0.0021190643310546875,0.00033006284386918373,0.75,50,12,4,2,75,deviance,0.01,"{'subsample': 0.75, 'n_estimators': 50, 'min_samples_split': 12, 'min_samples_leaf': 4, 'max_features': 2, 'max_depth': 75, 'loss': 'deviance', 'learning_rate': 0.01}",0.7205882352941176,0.75,0.7761194029850746,0.7611940298507462,0.7910447761194029,0.7596439169139466,0.02402140559893974,146,0.8847583643122676,0.9070631970260223,0.9037037037037037,0.8962962962962963,0.9074074074074074,0.8998457937491395,0.008536765658912251
111,0.5439081192016602,0.046520289560442546,0.002266979217529297,0.0005924160566122386,1,25,8,1,auto,200,deviance,0.01,"{'subsample': 1, 'n_estimators': 25, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 200, 'loss': 'deviance', 'learning_rate': 0.01}",0.6911764705882353,0.7205882352941176,0.7910447761194029,0.7910447761194029,0.8059701492537313,0.7596439169139466,0.045523960673373075,146,0.9888475836431226,0.9888475836431226,0.9851851851851852,1.0,0.9851851851851852,0.9896131075313231,0.005445596044686447
344,1.7056925773620606,0.02830175758194398,0.007155418395996094,0.00018112658042099226,1,800,20,1,1,50,exponential,0.001,"{'subsample': 1, 'n_estimators': 800, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_features': 1, 'max_depth': 50, 'loss': 'exponential', 'learning_rate': 0.001}",0.7058823529411765,0.7352941176470589,0.7910447761194029,0.7761194029850746,0.7910447761194029,0.7596439169139466,0.03389507800370716,146,0.9888475836431226,1.0,0.9962962962962963,0.9925925925925926,0.9962962962962963,0.9948065537656616,0.0037900263429505835
137,0.09855475425720214,0.012969865863916278,0.002781391143798828,0.0014034232972671748,1,25,10,5,50,150,exponential,1,"{'subsample': 1, 'n_estimators': 25, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 50, 'max_depth': 150, 'loss': 'exponential', 'learning_rate': 1}",0.7205882352941176,0.6911764705882353,0.7313432835820896,0.7910447761194029,0.8656716417910447,0.7596439169139466,0.06199990836644515,146,1.0,1.0,1.0,1.0,1.0,1.0,0.0
406,0.05582218170166016,0.003626278649646156,0.0027508258819580076,0.001800571239024717,1,10,8,5,50,100,deviance,1,"{'subsample': 1, 'n_estimators': 10, 'min_samples_split': 8, 'min_samples_leaf': 5, 'max_features': 50, 'max_depth': 100, 'loss': 'deviance', 'learning_rate': 1}",0.8088235294117647,0.6911764705882353,0.7164179104477612,0.7611940298507462,0.8208955223880597,0.7596439169139466,0.05051528136590722,146,1.0,1.0,1.0,1.0,1.0,1.0,0.0
353,0.20683708190917968,0.008451381790907701,0.002039480209350586,0.00011480921847207766,1,400,8,10,100,,exponential,1,"{'subsample': 1, 'n_estimators': 400, 'min_samples_split': 8, 'min_samples_leaf': 10, 'max_features': 100, 'max_depth': None, 'loss': 'exponential', 'learning_rate': 1}",0.7352941176470589,0.7058823529411765,0.7611940298507462,0.7910447761194029,0.8059701492537313,0.7596439169139466,0.036414723355849776,146,1.0,1.0,1.0,1.0,1.0,1.0,0.0
391,0.04478411674499512,0.009655064819180544,0.0017554759979248047,7.832766997992939e-05,0.25,50,50,4,25,200,deviance,0.1,"{'subsample': 0.25, 'n_estimators': 50, 'min_samples_split': 50, 'min_samples_leaf': 4, 'max_features': 25, 'max_depth': 200, 'loss': 'deviance', 'learning_rate': 0.1}",0.75,0.7647058823529411,0.7164179104477612,0.7761194029850746,0.7910447761194029,0.7596439169139466,0.02540502435337976,146,0.862453531598513,0.8698884758364313,0.8518518518518519,0.8814814814814815,0.8333333333333334,0.8598017348203222,0.01638635226192661
40,0.37563695907592776,0.014873507532989981,0.0053675174713134766,0.003445313132947671,0.75,200,8,2,1,100,exponential,0.1,"{'subsample': 0.75, 'n_estimators': 200, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 1, 'max_depth': 100, 'loss': 'exponential', 'learning_rate': 0.1}",0.75,0.7058823529411765,0.7611940298507462,0.7910447761194029,0.7910447761194029,0.7596439169139466,0.03153595292922134,146,1.0,1.0,1.0,1.0,1.0,1.0,0.0
408,0.39986023902893064,0.034877036779507924,0.002690839767456055,0.0002725362099851087,1,1000,8,10,sqrt,100,deviance,1,"{'subsample': 1, 'n_estimators': 1000, 'min_samples_split': 8, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': 100, 'loss': 'deviance', 'learning_rate': 1}",0.7205882352941176,0.7205882352941176,0.7761194029850746,0.835820895522388,0.746268656716418,0.7596439169139466,0.043113825921778086,146,1.0,1.0,1.0,1.0,1.0,1.0,0.0
82,1.5542484283447267,0.07661209860743756,0.004384088516235352,0.00021887471723471875,0.25,600,8,1,75,40,exponential,0.1,"{'subsample': 0.25, 'n_estimators': 600, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 75, 'max_depth': 40, 'loss': 'exponential', 'learning_rate': 0.1}",0.7794117647058824,0.7352941176470589,0.7164179104477612,0.7313432835820896,0.8208955223880597,0.7566765578635015,0.03829223429766834,155,1.0,1.0,1.0,1.0,1.0,1.0,0.0
121,0.35651545524597167,0.017208388765351183,0.00368499755859375,0.0014005398384192025,0.5,200,10,4,2,10,exponential,0.1,"{'subsample': 0.5, 'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 2, 'max_depth': 10, 'loss': 'exponential', 'learning_rate': 0.1}",0.6911764705882353,0.7205882352941176,0.7910447761194029,0.7761194029850746,0.8059701492537313,0.7566765578635015,0.04383559591471129,155,1.0,1.0,1.0,1.0,1.0,1.0,0.0
401,0.2766560077667236,0.07537812702567066,0.0022043704986572264,0.0004384716515857467,0.75,50,8,5,auto,50,deviance,1,"{'subsample': 0.75, 'n_estimators': 50, 'min_samples_split': 8, 'min_samples_leaf': 5, 'max_features': 'auto', 'max_depth': 50, 'loss': 'deviance', 'learning_rate': 1}",0.7352941176470589,0.75,0.7761194029850746,0.7910447761194029,0.7313432835820896,0.7566765578635015,0.023212769702348555,155,1.0,1.0,1.0,1.0,0.9259259259259259,0.9851851851851852,0.029629629629629627
144,0.4110304355621338,0.009665278965762514,0.0030216217041015626,6.870520236095478e-05,0.5,400,15,5,5,10,deviance,0.1,"{'subsample': 0.5, 'n_estimators': 400, 'min_samples_split': 15, 'min_samples_leaf': 5, 'max_features': 5, 'max_depth': 10, 'loss': 'deviance', 'learning_rate': 0.1}",0.7058823529411765,0.7205882352941176,0.746268656716418,0.7910447761194029,0.8208955223880597,0.7566765578635015,0.04312406768055621,155,1.0,1.0,1.0,1.0,1.0,1.0,0.0
230,0.26305651664733887,0.013772651275961214,0.0029062271118164063,0.000857581303459834,1,600,15,10,sqrt,30,exponential,1,"{'subsample': 1, 'n_estimators': 600, 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': 30, 'loss': 'exponential', 'learning_rate': 1}",0.75,0.7352941176470589,0.7164179104477612,0.8059701492537313,0.7761194029850746,0.7566765578635015,0.03133244465036948,155,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5,0.055100107192993165,0.004970347823662847,0.0017057418823242187,5.1013018879849304e-05,0.5,25,10,5,25,75,deviance,0.1,"{'subsample': 0.5, 'n_estimators': 25, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 25, 'max_depth': 75, 'loss': 'deviance', 'learning_rate': 0.1}",0.7205882352941176,0.75,0.746268656716418,0.7910447761194029,0.7761194029850746,0.7566765578635015,0.024562413663186386,155,0.9851301115241635,0.9851301115241635,0.9814814814814815,0.9851851851851852,0.9925925925925926,0.9859038964615173,0.0036334678296851496
429,0.5074423313140869,0.026112825449429545,0.00324554443359375,0.0026176496536692824,0.5,100,12,2,auto,20,exponential,1,"{'subsample': 0.5, 'n_estimators': 100, 'min_samples_split': 12, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 20, 'loss': 'exponential', 'learning_rate': 1}",0.6617647058823529,0.75,0.7761194029850746,0.8208955223880597,0.7761194029850746,0.7566765578635015,0.052885890017281806,155,1.0,1.0,1.0,1.0,1.0,1.0,0.0
167,0.3611118316650391,0.04551710187155198,0.0033191680908203126,0.0010994924966653123,0.25,200,8,1,sqrt,200,deviance,0.1,"{'subsample': 0.25, 'n_estimators': 200, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 200, 'loss': 'deviance', 'learning_rate': 0.1}",0.7352941176470589,0.7205882352941176,0.7164179104477612,0.7611940298507462,0.835820895522388,0.7537091988130564,0.043793360416459426,162,1.0,1.0,1.0,1.0,1.0,1.0,0.0
237,0.01757841110229492,0.0016203584581884487,0.001694965362548828,8.203891500321301e-05,1,2,20,4,100,200,exponential,1,"{'subsample': 1, 'n_estimators': 2, 'min_samples_split': 20, 'min_samples_leaf': 4, 'max_features': 100, 'max_depth': 200, 'loss': 'exponential', 'learning_rate': 1}",0.75,0.7352941176470589,0.7313432835820896,0.746268656716418,0.8059701492537313,0.7537091988130564,0.02691955125933834,162,0.9888475836431226,0.9739776951672863,0.9888888888888889,0.9740740740740741,0.9851851851851852,0.9821946853917114,0.006804112890604601
370,0.3632181644439697,0.01764825439949671,0.0027559757232666015,2.7617723235177235e-05,0.5,200,15,1,2,20,exponential,0.01,"{'subsample': 0.5, 'n_estimators': 200, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_features': 2, 'max_depth': 20, 'loss': 'exponential', 'learning_rate': 0.01}",0.7058823529411765,0.7205882352941176,0.7761194029850746,0.746268656716418,0.8208955223880597,0.7537091988130564,0.04112424160584254,162,0.9814126394052045,0.9888475836431226,0.9777777777777777,0.9777777777777777,0.9851851851851852,0.9822001927578136,0.004308914809277439
450,0.19407687187194825,0.014325242179645115,0.002423000335693359,0.00042830052390453814,0.75,200,15,10,2,10,deviance,0.1,"{'subsample': 0.75, 'n_estimators': 200, 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_features': 2, 'max_depth': 10, 'loss': 'deviance', 'learning_rate': 0.1}",0.6764705882352942,0.7647058823529411,0.746268656716418,0.7910447761194029,0.7910447761194029,0.7537091988130564,0.04234924552867448,162,1.0,1.0,1.0,1.0,1.0,1.0,0.0
25,1.0831525325775146,0.10245583703777966,0.00826268196105957,0.005256619624180398,0.5,400,8,1,1,30,exponential,0.001,"{'subsample': 0.5, 'n_estimators': 400, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 1, 'max_depth': 30, 'loss': 'exponential', 'learning_rate': 0.001}",0.6911764705882353,0.7205882352941176,0.8059701492537313,0.7611940298507462,0.7910447761194029,0.7537091988130564,0.042914512529437045,162,0.9628252788104089,0.9702602230483272,0.9703703703703703,0.9592592592592593,0.9555555555555556,0.9636541374087843,0.005904864794895605
21,0.024794816970825195,0.003804535919090049,0.002405595779418945,0.0014602808648892004,1,10,20,4,5,150,deviance,0.1,"{'subsample': 1, 'n_estimators': 10, 'min_samples_split': 20, 'min_samples_leaf': 4, 'max_features': 5, 'max_depth': 150, 'loss': 'deviance', 'learning_rate': 0.1}",0.7058823529411765,0.7352941176470589,0.7313432835820896,0.8507462686567164,0.746268656716418,0.7537091988130564,0.05012486988488734,162,0.9739776951672863,0.9925650557620818,0.9740740740740741,0.9814814814814815,0.9925925925925926,0.9829381798155031,0.008329094216344882
348,0.8929396629333496,0.016329758423047045,0.005459642410278321,0.0010040868928493424,0.5,800,8,10,10,20,deviance,0.001,"{'subsample': 0.5, 'n_estimators': 800, 'min_samples_split': 8, 'min_samples_leaf': 10, 'max_features': 10, 'max_depth': 20, 'loss': 'deviance', 'learning_rate': 0.001}",0.75,0.7205882352941176,0.7761194029850746,0.7164179104477612,0.8059701492537313,0.7537091988130564,0.03381498567385051,162,0.9070631970260223,0.8921933085501859,0.8925925925925926,0.8962962962962963,0.8925925925925926,0.8961475974115378,0.0056583556838806556
214,0.21873068809509277,0.010934660489763957,0.0024155616760253907,0.00018006526528074597,0.5,200,10,4,2,40,deviance,0.01,"{'subsample': 0.5, 'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 2, 'max_depth': 40, 'loss': 'deviance', 'learning_rate': 0.01}",0.6911764705882353,0.7352941176470589,0.7761194029850746,0.746268656716418,0.8059701492537313,0.7507418397626113,0.038762167260089526,169,0.9405204460966543,0.9442379182156134,0.9592592592592593,0.9333333333333333,0.937037037037037,0.9428775987883794,0.00895511699741588
38,0.4438141345977783,0.06086732796657581,0.002789878845214844,0.00029460667513247395,1,400,12,4,1,50,exponential,0.01,"{'subsample': 1, 'n_estimators': 400, 'min_samples_split': 12, 'min_samples_leaf': 4, 'max_features': 1, 'max_depth': 50, 'loss': 'exponential', 'learning_rate': 0.01}",0.7058823529411765,0.7352941176470589,0.7910447761194029,0.746268656716418,0.7761194029850746,0.7507418397626113,0.030152347540472895,169,0.966542750929368,0.9553903345724907,0.9740740740740741,0.9666666666666667,0.9518518518518518,0.9629051356188902,0.008133558433892707
260,0.6573062896728515,0.03215974042399319,0.003867053985595703,0.0003738538219003223,1,800,15,4,1,30,exponential,0.01,"{'subsample': 1, 'n_estimators': 800, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_features': 1, 'max_depth': 30, 'loss': 'exponential', 'learning_rate': 0.01}",0.6764705882352942,0.75,0.7910447761194029,0.746268656716418,0.7910447761194029,0.7507418397626113,0.041988436424265224,169,0.9814126394052045,0.9962825278810409,0.9851851851851852,0.9888888888888889,0.9888888888888889,0.9881316260498417,0.004927684851456731
29,0.3083212375640869,0.011359956668425682,0.0030747413635253905,0.0008545007902163634,0.25,400,20,5,2,,exponential,0.01,"{'subsample': 0.25, 'n_estimators': 400, 'min_samples_split': 20, 'min_samples_leaf': 5, 'max_features': 2, 'max_depth': None, 'loss': 'exponential', 'learning_rate': 0.01}",0.7205882352941176,0.7205882352941176,0.7611940298507462,0.7164179104477612,0.835820895522388,0.7507418397626113,0.045409020529534064,169,0.8661710037174721,0.8587360594795539,0.8592592592592593,0.8666666666666667,0.8888888888888888,0.8679443756023681,0.010987942086548968
140,0.7842700004577636,0.09169589533496754,0.0029861927032470703,0.00032608644249232756,0.25,1000,50,3,75,150,exponential,1,"{'subsample': 0.25, 'n_estimators': 1000, 'min_samples_split': 50, 'min_samples_leaf': 3, 'max_features': 75, 'max_depth': 150, 'loss': 'exponential', 'learning_rate': 1}",0.7352941176470589,0.6470588235294118,0.7910447761194029,0.8507462686567164,0.7313432835820896,0.7507418397626113,0.0678482335234688,169,1.0,1.0,1.0,1.0,1.0,1.0,0.0
274,0.9944083213806152,0.04045471670054289,0.004392051696777343,0.00047308813204509825,0.75,400,10,4,5,30,exponential,0.001,"{'subsample': 0.75, 'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 5, 'max_depth': 30, 'loss': 'exponential', 'learning_rate': 0.001}",0.6911764705882353,0.7205882352941176,0.8208955223880597,0.746268656716418,0.7761194029850746,0.7507418397626113,0.044831623982637146,169,0.9814126394052045,0.9888475836431226,0.9777777777777777,0.9592592592592593,0.9777777777777777,0.9770150075726283,0.009754786078006611
239,0.5456534862518311,0.008436134208135215,0.0032512664794921873,0.00010375075879694947,0.5,800,8,10,1,50,exponential,0.01,"{'subsample': 0.5, 'n_estimators': 800, 'min_samples_split': 8, 'min_samples_leaf': 10, 'max_features': 1, 'max_depth': 50, 'loss': 'exponential', 'learning_rate': 0.01}",0.7058823529411765,0.7352941176470589,0.7611940298507462,0.746268656716418,0.8059701492537313,0.7507418397626113,0.032959366292559994,169,0.9107806691449815,0.8996282527881041,0.9074074074074074,0.8851851851851852,0.9111111111111111,0.9028225251273578,0.009739948617424044
115,0.9292447090148925,0.06836606461342447,0.005275058746337891,0.0014169209087292395,0.5,1000,10,5,1,75,exponential,0.1,"{'subsample': 0.5, 'n_estimators': 1000, 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': 1, 'max_depth': 75, 'loss': 'exponential', 'learning_rate': 0.1}",0.75,0.7058823529411765,0.7611940298507462,0.746268656716418,0.7761194029850746,0.7477744807121661,0.023475545401110846,176,1.0,1.0,1.0,1.0,1.0,1.0,0.0
426,0.265288782119751,0.008532823303901767,0.0042458057403564455,0.0014199601413965107,0.25,200,10,4,10,20,exponential,0.01,"{'subsample': 0.25, 'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 10, 'max_depth': 20, 'loss': 'exponential', 'learning_rate': 0.01}",0.7352941176470589,0.7205882352941176,0.7761194029850746,0.746268656716418,0.7611940298507462,0.7477744807121661,0.01940491431314484,176,0.9033457249070632,0.9144981412639405,0.9148148148148149,0.9074074074074074,0.9111111111111111,0.9102354399008675,0.00436747153537608
240,0.5868999004364014,0.01236766179472122,0.0028627395629882814,0.00047515197999835194,0.25,200,10,2,100,20,exponential,0.1,"{'subsample': 0.25, 'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 100, 'max_depth': 20, 'loss': 'exponential', 'learning_rate': 0.1}",0.75,0.6911764705882353,0.746268656716418,0.7910447761194029,0.7611940298507462,0.7477744807121661,0.032494074817949054,176,0.9739776951672863,0.9628252788104089,0.9629629629629629,0.9629629629629629,0.9518518518518518,0.9629161503510945,0.006996986715424419
203,0.03894643783569336,0.0011178449208710814,0.00160064697265625,3.6623018432743414e-05,0.5,25,12,4,5,10,exponential,0.1,"{'subsample': 0.5, 'n_estimators': 25, 'min_samples_split': 12, 'min_samples_leaf': 4, 'max_features': 5, 'max_depth': 10, 'loss': 'exponential', 'learning_rate': 0.1}",0.7794117647058824,0.7205882352941176,0.746268656716418,0.746268656716418,0.7313432835820896,0.744807121661721,0.019921663267567582,179,0.9591078066914498,0.9702602230483272,0.9555555555555556,0.9592592592592593,0.9407407407407408,0.9569847170590666,0.009506096783769156
48,1.5191283226013184,0.05579536894332216,0.006061744689941406,0.00011820045846119684,1,1000,12,3,2,75,exponential,0.001,"{'subsample': 1, 'n_estimators': 1000, 'min_samples_split': 12, 'min_samples_leaf': 3, 'max_features': 2, 'max_depth': 75, 'loss': 'exponential', 'learning_rate': 0.001}",0.6911764705882353,0.7352941176470589,0.746268656716418,0.7611940298507462,0.7910447761194029,0.744807121661721,0.032825134912648955,179,0.9851301115241635,0.9962825278810409,0.9777777777777777,0.9851851851851852,0.9777777777777777,0.9844306760291891,0.0067830228760283415
96,0.08765039443969727,0.006774412634292179,0.001971006393432617,0.0003503771728858752,0.75,100,50,10,sqrt,20,deviance,1,"{'subsample': 0.75, 'n_estimators': 100, 'min_samples_split': 50, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': 20, 'loss': 'deviance', 'learning_rate': 1}",0.7205882352941176,0.6470588235294118,0.7611940298507462,0.7910447761194029,0.8059701492537313,0.744807121661721,0.05717070445748933,179,1.0,1.0,1.0,1.0,1.0,1.0,0.0
345,3.1849771976470946,0.11710515904741074,0.0057300090789794925,0.0002460571498046897,0.75,1000,50,3,75,20,deviance,0.0001,"{'subsample': 0.75, 'n_estimators': 1000, 'min_samples_split': 50, 'min_samples_leaf': 3, 'max_features': 75, 'max_depth': 20, 'loss': 'deviance', 'learning_rate': 0.0001}",0.6911764705882353,0.75,0.7313432835820896,0.746268656716418,0.8059701492537313,0.744807121661721,0.03695969300230281,179,0.8401486988847584,0.8661710037174721,0.8666666666666667,0.8333333333333334,0.837037037037037,0.8486713479278535,0.014651395002417125
183,0.2555114269256592,0.008436796272122087,0.002680540084838867,0.0003369902692716528,0.5,200,10,2,2,40,deviance,0.01,"{'subsample': 0.5, 'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 2, 'max_depth': 40, 'loss': 'deviance', 'learning_rate': 0.01}",0.7205882352941176,0.7058823529411765,0.7761194029850746,0.746268656716418,0.7761194029850746,0.744807121661721,0.028537012239399615,179,0.9739776951672863,0.9776951672862454,0.9629629629629629,0.9666666666666667,0.9703703703703703,0.9703345724907063,0.005200887236471443
350,0.1601707935333252,0.014521696548887105,0.0028911113739013674,0.0016068884263576626,0.75,100,10,10,5,200,exponential,0.01,"{'subsample': 0.75, 'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 5, 'max_depth': 200, 'loss': 'exponential', 'learning_rate': 0.01}",0.7205882352941176,0.7205882352941176,0.746268656716418,0.7611940298507462,0.7761194029850746,0.744807121661721,0.022032942369306703,179,0.9330855018587361,0.9330855018587361,0.9185185185185185,0.9259259259259259,0.9185185185185185,0.925826793336087,0.006514741556226708
252,0.291809606552124,0.008080193801337029,0.00263066291809082,0.0009568806796926324,0.75,400,10,2,50,150,exponential,1,"{'subsample': 0.75, 'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 50, 'max_depth': 150, 'loss': 'exponential', 'learning_rate': 1}",0.6911764705882353,0.6911764705882353,0.7761194029850746,0.7611940298507462,0.8059701492537313,0.744807121661721,0.04639826417489997,179,1.0,1.0,1.0,1.0,1.0,1.0,0.0
204,0.5641295909881592,0.020051663132714885,0.003673410415649414,0.00041867162200338474,1,400,10,10,5,200,exponential,0.001,"{'subsample': 1, 'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 5, 'max_depth': 200, 'loss': 'exponential', 'learning_rate': 0.001}",0.6911764705882353,0.7205882352941176,0.7910447761194029,0.746268656716418,0.7611940298507462,0.7418397626112759,0.034187408391303735,186,0.9368029739776952,0.9330855018587361,0.9444444444444444,0.9296296296296296,0.9259259259259259,0.9339776951672862,0.006357164643504717
238,0.13834695816040038,0.023121302618044567,0.0021411418914794923,6.668437663950158e-05,0.25,100,10,2,5,,deviance,0.01,"{'subsample': 0.25, 'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 5, 'max_depth': None, 'loss': 'deviance', 'learning_rate': 0.01}",0.7058823529411765,0.75,0.7164179104477612,0.7164179104477612,0.8208955223880597,0.7418397626112759,0.04211702724826354,186,0.8773234200743495,0.9144981412639405,0.8962962962962963,0.8925925925925926,0.9037037037037037,0.8968828307861765,0.012313766153736352
176,0.0491302490234375,0.004724295450001448,0.0018468379974365234,0.00021221393305870194,0.75,25,8,10,sqrt,100,exponential,1,"{'subsample': 0.75, 'n_estimators': 25, 'min_samples_split': 8, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': 100, 'loss': 'exponential', 'learning_rate': 1}",0.8088235294117647,0.6029411764705882,0.7313432835820896,0.7761194029850746,0.7910447761194029,0.7418397626112759,0.07439857145011881,186,1.0,1.0,1.0,1.0,1.0,1.0,0.0
322,0.5662100791931153,0.03781398565902141,0.004251337051391602,0.0027679816386977714,0.5,25,10,1,auto,200,exponential,1,"{'subsample': 0.5, 'n_estimators': 25, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 200, 'loss': 'exponential', 'learning_rate': 1}",0.6617647058823529,0.7352941176470589,0.7313432835820896,0.8208955223880597,0.7611940298507462,0.7418397626112759,0.05139441781432575,186,0.9925650557620818,0.9962825278810409,0.9962962962962963,0.9962962962962963,0.9962962962962963,0.9955472945064023,0.0014911289070434145
487,0.03251557350158692,0.0025894125604079663,0.002181339263916016,0.0006172186401479573,0.75,25,50,5,5,,deviance,0.01,"{'subsample': 0.75, 'n_estimators': 25, 'min_samples_split': 50, 'min_samples_leaf': 5, 'max_features': 5, 'max_depth': None, 'loss': 'deviance', 'learning_rate': 0.01}",0.7058823529411765,0.7205882352941176,0.7761194029850746,0.746268656716418,0.7611940298507462,0.7418397626112759,0.025768492895761896,186,0.862453531598513,0.8661710037174721,0.8296296296296296,0.825925925925926,0.837037037037037,0.8442434255817155,0.016813402425854457
