,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_loss,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
39,1.1347628116607666,0.047208681780017796,0.005384969711303711,0.0009655937430287671,0.01,exponential,10,10,1,50,1000,0.5,"{'learning_rate': 0.01, 'loss': 'exponential', 'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 1, 'min_samples_split': 50, 'n_estimators': 1000, 'subsample': 0.5}",0.7971014492753623,0.8507462686567164,0.8507462686567164,0.8656716417910447,0.835820895522388,0.8397626112759644,0.023604098563220106,25,1.0,1.0,1.0,1.0,1.0,1.0,0.0
48,1.1510271549224853,0.055577873743203714,0.004369497299194336,0.00021368753788094936,0.01,exponential,10,25,1,50,800,0.5,"{'learning_rate': 0.01, 'loss': 'exponential', 'max_depth': 10, 'max_features': 25, 'min_samples_leaf': 1, 'min_samples_split': 50, 'n_estimators': 800, 'subsample': 0.5}",0.7971014492753623,0.8507462686567164,0.8507462686567164,0.8507462686567164,0.8507462686567164,0.8397626112759644,0.02164660682137898,25,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47,0.7903905391693116,0.019958997345999284,0.0036106109619140625,0.0001594422532018291,0.01,exponential,10,25,1,50,600,0.5,"{'learning_rate': 0.01, 'loss': 'exponential', 'max_depth': 10, 'max_features': 25, 'min_samples_leaf': 1, 'min_samples_split': 50, 'n_estimators': 600, 'subsample': 0.5}",0.782608695652174,0.835820895522388,0.8507462686567164,0.8805970149253731,0.8507462686567164,0.8397626112759644,0.032425181207937984,25,0.996268656716418,1.0,0.9962962962962963,0.9962962962962963,0.9925925925925926,0.9962907683803207,0.0023424539870297487
46,0.5607682228088379,0.009039978658517684,0.00293583869934082,8.135090675441347e-05,0.01,exponential,10,25,1,50,400,0.5,"{'learning_rate': 0.01, 'loss': 'exponential', 'max_depth': 10, 'max_features': 25, 'min_samples_leaf': 1, 'min_samples_split': 50, 'n_estimators': 400, 'subsample': 0.5}",0.7971014492753623,0.835820895522388,0.8507462686567164,0.8656716417910447,0.8507462686567164,0.8397626112759644,0.023604098563220106,25,0.9776119402985075,0.9851851851851852,0.9851851851851852,0.9888888888888889,0.9814814814814815,0.9836705362078497,0.0038293099310588294
37,0.6116941928863525,0.007508617047569935,0.0034582138061523436,4.1125760536815596e-05,0.01,exponential,10,10,1,50,600,0.5,"{'learning_rate': 0.01, 'loss': 'exponential', 'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 1, 'min_samples_split': 50, 'n_estimators': 600, 'subsample': 0.5}",0.8115942028985508,0.8656716417910447,0.8507462686567164,0.8805970149253731,0.7761194029850746,0.8367952522255193,0.03805117621630506,29,0.9925373134328358,0.9925925925925926,0.9888888888888889,0.9888888888888889,0.9851851851851852,0.9896185737976783,0.002759842153890561
94,0.1266869068145752,0.02075636907259049,0.002568483352661133,0.0012479961618580874,0.01,exponential,10,sqrt,1,50,100,0.5,"{'learning_rate': 0.01, 'loss': 'exponential', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 50, 'n_estimators': 100, 'subsample': 0.5}",0.7971014492753623,0.8059701492537313,0.8805970149253731,0.8805970149253731,0.8208955223880597,0.8367952522255193,0.0363957857306776,29,0.9291044776119403,0.9148148148148149,0.9222222222222223,0.9185185185185185,0.9259259259259259,0.9221171918186843,0.005091459693839027
54,0.2002933979034424,0.010343816435686728,0.002312469482421875,0.0004478187274834555,0.01,exponential,10,50,1,50,100,0.5,"{'learning_rate': 0.01, 'loss': 'exponential', 'max_depth': 10, 'max_features': 50, 'min_samples_leaf': 1, 'min_samples_split': 50, 'n_estimators': 100, 'subsample': 0.5}",0.7681159420289855,0.8507462686567164,0.8507462686567164,0.9104477611940298,0.8059701492537313,0.8367952522255193,0.0480683217814045,29,0.9477611940298507,0.9518518518518518,0.937037037037037,0.937037037037037,0.9407407407407408,0.9428855721393035,0.005952762184337392
43,0.0935133934020996,0.014938078171722522,0.0020145416259765626,0.00042646883934543305,0.01,exponential,10,25,1,50,50,0.5,"{'learning_rate': 0.01, 'loss': 'exponential', 'max_depth': 10, 'max_features': 25, 'min_samples_leaf': 1, 'min_samples_split': 50, 'n_estimators': 50, 'subsample': 0.5}",0.7681159420289855,0.8059701492537313,0.8805970149253731,0.9104477611940298,0.8059701492537313,0.8338278931750742,0.05286510402027786,32,0.9104477611940298,0.9111111111111111,0.9296296296296296,0.9074074074074074,0.9259259259259259,0.9169043670536208,0.009041710549206612
96,0.7231043815612793,0.12788793954029548,0.0037754535675048827,0.0006014922387541949,0.01,exponential,10,sqrt,1,50,400,0.5,"{'learning_rate': 0.01, 'loss': 'exponential', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 50, 'n_estimators': 400, 'subsample': 0.5}",0.7971014492753623,0.8507462686567164,0.8656716417910447,0.8656716417910447,0.7910447761194029,0.8338278931750742,0.03316904922250314,32,0.9701492537313433,0.9740740740740741,0.9740740740740741,0.9740740740740741,0.9777777777777777,0.9740298507462686,0.0024129590686097686
38,0.8736549377441406,0.028181532594932925,0.004313087463378907,0.0006284157760235164,0.01,exponential,10,10,1,50,800,0.5,"{'learning_rate': 0.01, 'loss': 'exponential', 'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 1, 'min_samples_split': 50, 'n_estimators': 800, 'subsample': 0.5}",0.7536231884057971,0.835820895522388,0.8507462686567164,0.8955223880597015,0.835820895522388,0.8338278931750742,0.04617695002310327,32,0.996268656716418,1.0,0.9962962962962963,0.9962962962962963,0.9962962962962963,0.9970315091210613,0.0014842840417325098
53,0.10978159904479981,0.009643788426120898,0.001829385757446289,4.1950831313939616e-06,0.01,exponential,10,50,1,50,50,0.5,"{'learning_rate': 0.01, 'loss': 'exponential', 'max_depth': 10, 'max_features': 50, 'min_samples_leaf': 1, 'min_samples_split': 50, 'n_estimators': 50, 'subsample': 0.5}",0.7681159420289855,0.835820895522388,0.8208955223880597,0.8805970149253731,0.8656716417910447,0.8338278931750742,0.03942878229967359,32,0.9402985074626866,0.937037037037037,0.9259259259259259,0.9222222222222223,0.9259259259259259,0.9302819237147595,0.007055093586870429
62,0.07065906524658203,0.007998173474247628,0.002002239227294922,0.0003911453384265093,0.01,exponential,10,75,1,50,25,0.5,"{'learning_rate': 0.01, 'loss': 'exponential', 'max_depth': 10, 'max_features': 75, 'min_samples_leaf': 1, 'min_samples_split': 50, 'n_estimators': 25, 'subsample': 0.5}",0.782608695652174,0.8059701492537313,0.8507462686567164,0.8805970149253731,0.8507462686567164,0.8338278931750742,0.03521524109386283,32,0.8917910447761194,0.9037037037037037,0.937037037037037,0.9074074074074074,0.9259259259259259,0.9131730237700386,0.016200166806926698
59,1.8271623611450196,0.0676875564650815,0.005388784408569336,0.0008456947082884373,0.01,exponential,10,50,1,50,1000,0.5,"{'learning_rate': 0.01, 'loss': 'exponential', 'max_depth': 10, 'max_features': 50, 'min_samples_leaf': 1, 'min_samples_split': 50, 'n_estimators': 1000, 'subsample': 0.5}",0.782608695652174,0.835820895522388,0.835820895522388,0.8805970149253731,0.835820895522388,0.8338278931750742,0.03121505340361231,32,0.996268656716418,1.0,1.0,1.0,1.0,0.9992537313432835,0.001492537313432818
63,0.14156675338745117,0.016838848809999047,0.002130889892578125,0.0005898401172016667,0.01,exponential,10,75,1,50,50,0.5,"{'learning_rate': 0.01, 'loss': 'exponential', 'max_depth': 10, 'max_features': 75, 'min_samples_leaf': 1, 'min_samples_split': 50, 'n_estimators': 50, 'subsample': 0.5}",0.7681159420289855,0.835820895522388,0.8059701492537313,0.9104477611940298,0.835820895522388,0.8308605341246291,0.046886350493148495,38,0.9328358208955224,0.9481481481481482,0.9333333333333333,0.9407407407407408,0.9333333333333333,0.9376782752902157,0.006003388011431022
36,0.4488537788391113,0.017127112996815397,0.0031105518341064454,0.00026718142099342254,0.01,exponential,10,10,1,50,400,0.5,"{'learning_rate': 0.01, 'loss': 'exponential', 'max_depth': 10, 'max_features': 10, 'min_samples_leaf': 1, 'min_samples_split': 50, 'n_estimators': 400, 'subsample': 0.5}",0.8260869565217391,0.8507462686567164,0.8656716417910447,0.835820895522388,0.7611940298507462,0.827893175074184,0.03584995457897561,39,0.9626865671641791,0.9777777777777777,0.9629629629629629,0.9703703703703703,0.9629629629629629,0.9673521282476505,0.005968265370316888
