,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_shrinking,param_tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
41,0.027649927139282226,0.0009487378556210409,0.007461643218994141,0.0011093107775894248,0.75,1,True,0.001,"{'C': 0.75, 'gamma': 1, 'shrinking': True, 'tol': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0
77,0.024448060989379884,0.001534688386400491,0.006994390487670898,0.000946262629227776,8,1e-08,True,0.001,"{'C': 8, 'gamma': 1e-08, 'shrinking': True, 'tol': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0309598445892334,0.004172875880268083,0.008033132553100586,0.001576140399070945,4,4,True,0.001,"{'C': 4, 'gamma': 4, 'shrinking': True, 'tol': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0
75,0.030109596252441407,0.0010809195444737103,0.006938266754150391,0.00021058860825066286,4,2,True,0.001,"{'C': 4, 'gamma': 2, 'shrinking': True, 'tol': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0
74,0.028271961212158202,0.0005197928001810603,0.007398080825805664,0.0004438096215538687,4,1,True,0.001,"{'C': 4, 'gamma': 1, 'shrinking': True, 'tol': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0
73,0.03268733024597168,0.00646450729819343,0.007439899444580078,0.0011601268474507522,4,0.1,True,0.001,"{'C': 4, 'gamma': 0.1, 'shrinking': True, 'tol': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0
141,0.028999996185302735,0.002790972879400053,0.006490230560302734,0.0002878871319267468,256,2,True,0.001,"{'C': 256, 'gamma': 2, 'shrinking': True, 'tol': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0
69,0.027105331420898438,0.0025416556103943513,0.006728839874267578,0.0006285718785387016,4,1e-05,True,0.001,"{'C': 4, 'gamma': 1e-05, 'shrinking': True, 'tol': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.025362586975097655,0.0016314724781184072,0.0064275264739990234,0.00023850730198844648,4,1e-06,True,0.001,"{'C': 4, 'gamma': 1e-06, 'shrinking': True, 'tol': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.024911832809448243,0.002716607543642267,0.006889915466308594,0.0013406362021098593,4,1e-07,True,0.001,"{'C': 4, 'gamma': 1e-07, 'shrinking': True, 'tol': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.02498202323913574,0.001330877703281615,0.006590461730957032,0.0005412350577461244,4,1e-08,True,0.001,"{'C': 4, 'gamma': 1e-08, 'shrinking': True, 'tol': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.030196189880371094,0.0023052181715027442,0.008700752258300781,0.0026429672769598465,2,4,True,0.001,"{'C': 2, 'gamma': 4, 'shrinking': True, 'tol': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0
64,0.030636119842529296,0.0027703876558649366,0.007823753356933593,0.0011439664242506513,2,2,True,0.001,"{'C': 2, 'gamma': 2, 'shrinking': True, 'tol': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0
63,0.031191158294677734,0.0013728828320258635,0.007593107223510742,0.0007092867442027016,2,1,True,0.001,"{'C': 2, 'gamma': 1, 'shrinking': True, 'tol': 0.001}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0
