0.0125 10 1 0.5936001809136137 0.6902654867256637
0.0125 10 2 0.6229693777103786 0.6991150442477876
0.0125 10 3 0.6616489743794396 0.7699115044247787
0.0125 10 4 0.6852635219623806 0.7610619469026548
0.0125 10 5 0.6701598957086226 0.8141592920353983
0.0125 25 1 0.6619575917205417 0.7168141592920354
0.0125 25 2 0.6825458270146593 0.7433628318584071
0.0125 25 3 0.7211376273711656 0.8141592920353983
0.0125 25 4 0.7004176976082157 0.7964601769911505
0.0125 25 5 0.6850440311809933 0.7876106194690266
0.0125 50 1 0.6767526006331976 0.7345132743362832
0.0125 50 2 0.71814989224998 0.8053097345132744
0.0125 50 3 0.7478290366350068 0.831858407079646
0.0125 50 4 0.726799159283795 0.8230088495575221
0.0125 50 5 0.7119150238114242 0.8141592920353983
0.0125 100 1 0.7094607178013674 0.7433628318584071
0.0125 100 2 0.7538444142921754 0.7964601769911505
0.0125 100 3 0.7624896905845105 0.8230088495575221
0.0125 100 4 0.7565647697342165 0.8141592920353983
0.0125 100 5 0.7299159283794928 0.8230088495575221
0.0125 200 1 0.7329887993189134 0.8407079646017699
0.0125 200 2 0.7774629526165961 0.8407079646017699
0.0125 200 3 0.7892263282517892 0.8407079646017699
0.0125 200 4 0.7655199936148136 0.8407079646017699
0.0125 200 5 0.7687285497645463 0.8495575221238938
0.025 10 1 0.6294290579189614 0.672566371681416
0.025 10 2 0.676575677760928 0.7433628318584071
0.025 10 3 0.7002833426450634 0.7876106194690266
0.025 10 4 0.6855335621358449 0.7610619469026548
0.025 10 5 0.6732354271423631 0.8141592920353983
0.025 25 1 0.6767526006331976 0.7345132743362832
0.025 25 2 0.7210471705642908 0.8053097345132744
0.025 25 3 0.7359313060366617 0.831858407079646
0.025 25 4 0.729829462314098 0.8141592920353983
0.025 25 5 0.7120480485274164 0.831858407079646
0.025 50 1 0.706475643174502 0.7433628318584071
0.025 50 2 0.7479181631947215 0.8053097345132744
0.025 50 3 0.7654747652113763 0.8141592920353983
0.025 50 4 0.7655213238619736 0.8230088495575221
0.025 50 5 0.7419466836938303 0.8407079646017699
0.025 100 1 0.7329887993189134 0.8407079646017699
0.025 100 2 0.7746109027057229 0.8495575221238938
0.025 100 3 0.7919905818501078 0.8407079646017699
0.025 100 4 0.7655652220182508 0.831858407079646
0.025 100 5 0.7566964642030489 0.831858407079646
0.025 200 1 0.7861973554686461 0.831858407079646
0.025 200 2 0.7923470880889669 0.8230088495575221
0.025 200 3 0.7833453055577726 0.8407079646017699
0.025 200 4 0.7861973554686461 0.8584070796460177
0.025 200 5 0.7743887514300157 0.8761061946902655
0.05 10 1 0.6649878947508447 0.6902654867256637
0.05 10 2 0.712089286189374 0.7345132743362832
0.05 10 3 0.7417684305744008 0.8053097345132744
0.05 10 4 0.7150783515577194 0.7964601769911505
0.05 10 5 0.712004150371139 0.8053097345132744
0.05 25 1 0.7093715912416527 0.8053097345132744
0.05 25 2 0.7508593396653097 0.8053097345132744
0.05 25 3 0.771491473115705 0.8141592920353983
0.05 25 4 0.7623579961156783 0.8407079646017699
0.05 25 5 0.7298706999760556 0.8141592920353983
0.05 50 1 0.7361082289089312 0.8495575221238938
0.05 50 2 0.7716697262351346 0.8584070796460177
0.05 50 3 0.7922127331258147 0.8407079646017699
0.05 50 4 0.7654760954585361 0.8495575221238938
0.05 50 5 0.762757070263655 0.8230088495575221
0.05 100 1 0.7891385319392343 0.831858407079646
0.05 100 2 0.7922579615292522 0.831858407079646
0.05 100 3 0.7952882645595551 0.8584070796460177
0.05 100 4 0.7742543964668636 0.8407079646017699
0.05 100 5 0.7715805996754197 0.8407079646017699
0.05 200 1 0.7891385319392343 0.8407079646017699
0.05 200 2 0.7923018596855296 0.831858407079646
0.05 200 3 0.7922566312820921 0.8761061946902655
0.05 200 4 0.7832561789980579 0.8584070796460177
0.05 200 5 0.7775068507728736 0.8672566371681416
0.1 10 1 0.7034892383004762 0.7345132743362832
0.1 10 2 0.7389616090669646 0.8053097345132744
0.1 10 3 0.7624896905845107 0.8053097345132744
0.1 10 4 0.7327240801340889 0.831858407079646
0.1 10 5 0.726797829036635 0.8141592920353983
0.1 25 1 0.7300928512517626 0.8407079646017699
