1 10 2 2 0.6290166812993854 0.25
1 10 2 4 0.6173397717295873 0.25
1 10 2 8 0.6173836698858647 0.05
1 10 2 16 0.6378402107111502 0.233333333333
1 10 2 32 0.6201492537313433 0.166666666667
1 10 4 2 0.6496488147497805 0.4
1 10 4 4 0.640737489025461 0.35
1 10 4 8 0.620017559262511 0.183333333333
1 10 4 16 0.6615891132572432 0.2
1 10 4 32 0.6529411764705881 0.266666666667
1 10 6 2 0.6558384547848991 0.25
1 10 6 4 0.6645741878841089 0.366666666667
1 10 6 8 0.6735733099209834 0.4
1 10 6 16 0.6497805092186127 0.216666666667
1 10 6 32 0.6526777875329236 0.266666666667
1 10 8 2 0.6705004389815628 0.333333333333
1 10 8 4 0.6437225636523266 0.333333333333
1 10 8 8 0.6588235294117648 0.283333333333
1 10 8 16 0.6437225636523266 0.216666666667
1 10 8 32 0.6644424934152765 0.316666666667
1 10 10 2 0.6585601404741002 0.35
1 10 10 4 0.6854697102721686 0.3
1 10 10 8 0.634811237928007 0.266666666667
1 10 10 16 0.6703687445127304 0.366666666667
1 10 10 32 0.6703248463564531 0.333333333333
1 10 15 2 0.676558384547849 0.333333333333
1 10 15 4 0.6705004389815628 0.233333333333
1 10 15 8 0.6525899912203686 0.35
1 10 15 16 0.6615452151009658 0.533333333333
1 10 15 32 0.6883230904302019 0.383333333333
1 10 25 2 0.6676031606672519 0.366666666667
1 10 25 4 0.6438542581211589 0.4
1 10 25 8 0.6854258121158912 0.366666666667
1 10 25 16 0.6645741878841088 0.4
1 10 25 32 0.6557945566286216 0.316666666667
1 10 50 2 0.6910886742756804 0.35
1 10 50 4 0.6794556628621597 0.383333333333
1 10 50 8 0.6467954345917472 0.383333333333
1 10 50 16 0.6647058823529413 0.4
1 10 50 32 0.6793678665496049 0.433333333333
1 10 auto 2 0.6525460930640913 0.4
1 10 auto 4 0.6644424934152766 0.4
1 10 auto 8 0.6082967515364356 0.3
1 10 auto 16 0.6706760316066724 0.383333333333
1 10 auto 32 0.6765144863915715 0.3
1 25 2 2 0.6348990342405619 0.2
1 25 2 4 0.6111062335381914 0.116666666667
1 25 2 8 0.6378402107111503 0.1
1 25 2 16 0.6172519754170325 0.216666666667
1 25 2 32 0.6052677787532924 0.133333333333
1 25 4 2 0.6498244073748902 0.183333333333
1 25 4 4 0.6289288849868304 0.183333333333
1 25 4 8 0.6469271290605795 0.233333333333
1 25 4 16 0.655531167690957 0.2
1 25 4 32 0.6408691834942932 0.183333333333
1 25 6 2 0.6763827919227392 0.3
1 25 6 4 0.676470588235294 0.283333333333
1 25 6 8 0.6645302897278313 0.266666666667
1 25 6 16 0.6408691834942932 0.266666666667
1 25 6 32 0.6349868305531168 0.3
1 25 8 2 0.6467076382791923 0.333333333333
1 25 8 4 0.6822212467076383 0.25
1 25 8 8 0.6555311676909569 0.4
1 25 8 16 0.6765583845478489 0.4
1 25 8 32 0.6406935908691835 0.3
1 25 10 2 0.6646619841966638 0.35
1 25 10 4 0.6674714661984196 0.366666666667
1 25 10 8 0.6615013169446884 0.3
1 25 10 16 0.6585601404741002 0.25
1 25 10 32 0.6494293239683933 0.333333333333
1 25 15 2 0.6793239683933274 0.266666666667
1 25 15 4 0.6644424934152766 0.35
1 25 15 8 0.6585601404741 0.333333333333
1 25 15 16 0.6615891132572431 0.316666666667
1 25 15 32 0.676470588235294 0.35
1 25 25 2 0.6823529411764705 0.383333333333
1 25 25 4 0.6883230904302019 0.416666666667
1 25 25 8 0.6824407374890255 0.4
