0.125 0.0625 0.001 0.5697102721685688 0.0
0.125 0.0625 0.006 0.5697102721685688 0.0
0.125 0.0625 0.011 0.5697102721685688 0.0
0.125 0.0625 0.016 0.5697102721685688 0.0
0.125 0.125 0.001 0.5697102721685688 0.0
0.125 0.125 0.006 0.5697102721685688 0.0
0.125 0.125 0.011 0.5697102721685688 0.0
0.125 0.125 0.016 0.5697102721685688 0.0
0.125 0.25 0.001 0.5697102721685688 0.0
0.125 0.25 0.006 0.5697102721685688 0.0
0.125 0.25 0.011 0.5697102721685688 0.0
0.125 0.25 0.016 0.5697102721685688 0.0
0.125 0.5 0.001 0.5697102721685688 0.0
0.125 0.5 0.006 0.5697102721685688 0.0
0.125 0.5 0.011 0.5697102721685688 0.0
0.125 0.5 0.016 0.5697102721685688 0.0
0.125 2 0.001 0.5697102721685688 0.0
0.125 2 0.006 0.5697102721685688 0.0
0.125 2 0.011 0.5697102721685688 0.0
0.125 2 0.016 0.5697102721685688 0.0
0.125 4 0.001 0.5697102721685688 0.0
0.125 4 0.006 0.5697102721685688 0.0
0.125 4 0.011 0.5697102721685688 0.0
0.125 4 0.016 0.5697102721685688 0.0
0.125 8 0.001 0.5697102721685688 0.0
0.125 8 0.006 0.5697102721685688 0.0
0.125 8 0.011 0.5697102721685688 0.0
0.125 8 0.016 0.5697102721685688 0.0
0.125 16 0.001 0.5697102721685688 0.0
0.125 16 0.006 0.5697102721685688 0.0
0.125 16 0.011 0.5697102721685688 0.0
0.125 16 0.016 0.5697102721685688 0.0
0.125 32 0.001 0.5697102721685688 0.0
0.125 32 0.006 0.5697102721685688 0.0
0.125 32 0.011 0.5697102721685688 0.0
0.125 32 0.016 0.5697102721685688 0.0
0.125 auto 0.001 0.6942932396839333 0.483333333333
0.125 auto 0.006 0.6942932396839333 0.483333333333
0.125 auto 0.011 0.6942932396839333 0.483333333333
0.125 auto 0.016 0.6942932396839333 0.483333333333
0.25 0.0625 0.001 0.5697102721685688 0.0
0.25 0.0625 0.006 0.5697102721685688 0.0
0.25 0.0625 0.011 0.5697102721685688 0.0
0.25 0.0625 0.016 0.5697102721685688 0.0
0.25 0.125 0.001 0.5697102721685688 0.0
0.25 0.125 0.006 0.5697102721685688 0.0
0.25 0.125 0.011 0.5697102721685688 0.0
0.25 0.125 0.016 0.5697102721685688 0.0
0.25 0.25 0.001 0.5697102721685688 0.0
0.25 0.25 0.006 0.5697102721685688 0.0
0.25 0.25 0.011 0.5697102721685688 0.0
0.25 0.25 0.016 0.5697102721685688 0.0
0.25 0.5 0.001 0.5697102721685688 0.0
0.25 0.5 0.006 0.5697102721685688 0.0
0.25 0.5 0.011 0.5697102721685688 0.0
0.25 0.5 0.016 0.5697102721685688 0.0
0.25 2 0.001 0.5697102721685688 0.0
0.25 2 0.006 0.5697102721685688 0.0
0.25 2 0.011 0.5697102721685688 0.0
0.25 2 0.016 0.5697102721685688 0.0
0.25 4 0.001 0.5697102721685688 0.0
0.25 4 0.006 0.5697102721685688 0.0
0.25 4 0.011 0.5697102721685688 0.0
0.25 4 0.016 0.5697102721685688 0.0
0.25 8 0.001 0.5697102721685688 0.0
0.25 8 0.006 0.5697102721685688 0.0
0.25 8 0.011 0.5697102721685688 0.0
0.25 8 0.016 0.5697102721685688 0.0
0.25 16 0.001 0.5697102721685688 0.0
0.25 16 0.006 0.5697102721685688 0.0
0.25 16 0.011 0.5697102721685688 0.0
0.25 16 0.016 0.5697102721685688 0.0
0.25 32 0.001 0.5697102721685688 0.0
0.25 32 0.006 0.5697102721685688 0.0
0.25 32 0.011 0.5697102721685688 0.0
0.25 32 0.016 0.5697102721685688 0.0
0.25 auto 0.001 0.7298507462686568 0.516666666667
0.25 auto 0.006 0.7298507462686568 0.516666666667
0.25 auto 0.011 0.7298507462686568 0.516666666667
0.25 auto 0.016 0.7298507462686568 0.516666666667
0.5 0.0625 0.001 0.5697102721685688 0.0
0.5 0.0625 0.006 0.5697102721685688 0.0
0.5 0.0625 0.011 0.5697102721685688 0.0
