3 10 50 32
3 10 auto 2
3 10 auto 4
3 10 auto 8
3 10 auto 16
3 10 auto 32
3 25 2 2
3 25 2 4
3 25 2 8
3 25 2 16
3 25 2 32
3 25 4 2
3 25 4 4
3 25 4 8
3 25 4 16
3 25 4 32
3 25 6 2
3 25 6 4
3 25 6 8
3 25 6 16
3 25 6 32
3 25 8 2
3 25 8 4
3 25 8 8
3 25 8 16
3 25 8 32
3 25 10 2
3 25 10 4
3 25 10 8
3 25 10 16
3 25 10 32
3 25 15 2
3 25 15 4
3 25 15 8
3 25 15 16
3 25 15 32
3 25 25 2
3 25 25 4
3 25 25 8
3 25 25 16
3 25 25 32
3 25 50 2
3 25 50 4
3 25 50 8
3 25 50 16
3 25 50 32
3 25 auto 2
3 25 auto 4
3 25 auto 8
3 25 auto 16
3 25 auto 32
3 50 2 2
3 50 2 4
3 50 2 8
3 50 2 16
3 50 2 32
3 50 4 2
3 50 4 4
3 50 4 8
3 50 4 16
3 50 4 32
3 50 6 2
3 50 6 4
3 50 6 8
3 50 6 16
3 50 6 32
3 50 8 2
3 50 8 4
3 50 8 8
3 50 8 16
3 50 8 32
3 50 10 2
3 50 10 4
3 50 10 8
3 50 10 16
3 50 10 32
3 50 15 2
3 50 15 4
3 50 15 8
3 50 15 16
3 50 15 32
3 50 25 2
3 50 25 4
3 50 25 8
3 50 25 16
3 50 25 32
3 50 50 2
3 50 50 4
3 50 50 8
3 50 50 16
3 50 50 32
3 50 auto 2
3 50 auto 4
3 50 auto 8
3 50 auto 16
3 50 auto 32
3 100 2 2
3 100 2 4
3 100 2 8
3 100 2 16
3 100 2 32
3 100 4 2
3 100 4 4
3 100 4 8
3 100 4 16
3 100 4 32
3 100 6 2
3 100 6 4
3 100 6 8
3 100 6 16
3 100 6 32
3 100 8 2
3 100 8 4
3 100 8 8
3 100 8 16
3 100 8 32
3 100 10 2
3 100 10 4
3 100 10 8
3 100 10 16
3 100 10 32
3 100 15 2
3 100 15 4
3 100 15 8
3 100 15 16
3 100 15 32
3 100 25 2
3 100 25 4
3 100 25 8
3 100 25 16
3 100 25 32
3 100 50 2
3 100 50 4
3 100 50 8
3 100 50 16
3 100 50 32
3 100 auto 2
3 100 auto 4
3 100 auto 8
3 100 auto 16
3 100 auto 32
3 200 2 2
3 200 2 4
3 200 2 8
3 200 2 16
3 200 2 32
3 200 4 2
3 200 4 4
3 200 4 8
3 200 4 16
3 200 4 32
3 200 6 2
3 200 6 4
3 200 6 8
3 200 6 16
3 200 6 32
3 200 8 2
3 200 8 4
3 200 8 8
3 200 8 16
3 200 8 32
3 200 10 2
3 200 10 4
3 200 10 8
3 200 10 16
3 200 10 32
3 200 15 2
3 200 15 4
3 200 15 8
3 200 15 16
3 200 15 32
3 200 25 2
3 200 25 4
3 200 25 8
3 200 25 16
3 200 25 32
3 200 50 2
3 200 50 4
3 200 50 8
3 200 50 16
3 200 50 32
3 200 auto 2
3 200 auto 4
3 200 auto 8
3 200 auto 16
3 200 auto 32
4 10 2 2
4 10 2 4
4 10 2 8
4 10 2 16
4 10 2 32
4 10 4 2
4 10 4 4
4 10 4 8
4 10 4 16
4 10 4 32
4 10 6 2
4 10 6 4
4 10 6 8
4 10 6 16
4 10 6 32
4 10 8 2
4 10 8 4
4 10 8 8
4 10 8 16
4 10 8 32
4 10 10 2
4 10 10 4
4 10 10 8
4 10 10 16
4 10 10 32
4 10 15 2
4 10 15 4
4 10 15 8
4 10 15 16
4 10 15 32
4 10 25 2
4 10 25 4
4 10 25 8
4 10 25 16
4 10 25 32
4 10 50 2
4 10 50 4
4 10 50 8
4 10 50 16
4 10 50 32
4 10 auto 2
4 10 auto 4
4 10 auto 8
4 10 auto 16
4 10 auto 32
4 25 2 2
4 25 2 4
4 25 2 8
4 25 2 16
4 25 2 32
4 25 4 2
4 25 4 4
4 25 4 8
4 25 4 16
4 25 4 32
4 25 6 2
4 25 6 4
4 25 6 8
4 25 6 16
4 25 6 32
4 25 8 2
4 25 8 4
4 25 8 8
4 25 8 16
4 25 8 32
4 25 10 2
4 25 10 4
4 25 10 8
4 25 10 16
4 25 10 32
4 25 15 2
4 25 15 4
4 25 15 8
4 25 15 16
4 25 15 32
4 25 25 2
4 25 25 4
4 25 25 8
4 25 25 16
4 25 25 32
4 25 50 2
4 25 50 4
4 25 50 8
4 25 50 16
4 25 50 32
4 25 auto 2
4 25 auto 4
4 25 auto 8
4 25 auto 16
4 25 auto 32
4 50 2 2
4 50 2 4
4 50 2 8
4 50 2 16
4 50 2 32
4 50 4 2
4 50 4 4
4 50 4 8
4 50 4 16
4 50 4 32
4 50 6 2
4 50 6 4
4 50 6 8
4 50 6 16
4 50 6 32
4 50 8 2
4 50 8 4
4 50 8 8
4 50 8 16
4 50 8 32
4 50 10 2
4 50 10 4
4 50 10 8
4 50 10 16
4 50 10 32
4 50 15 2
4 50 15 4
4 50 15 8
4 50 15 16
4 50 15 32
4 50 25 2
4 50 25 4
4 50 25 8
4 50 25 16
4 50 25 32
4 50 50 2
4 50 50 4
4 50 50 8
4 50 50 16
4 50 50 32
4 50 auto 2
4 50 auto 4
4 50 auto 8
4 50 auto 16
4 50 auto 32
4 100 2 2
4 100 2 4
4 100 2 8
4 100 2 16
4 100 2 32
4 100 4 2
4 100 4 4
4 100 4 8
4 100 4 16
4 100 4 32
4 100 6 2
4 100 6 4
4 100 6 8
4 100 6 16
4 100 6 32
4 100 8 2
4 100 8 4
4 100 8 8
4 100 8 16
4 100 8 32
4 100 10 2
4 100 10 4
4 100 10 8
4 100 10 16
4 100 10 32
4 100 15 2
4 100 15 4
4 100 15 8
4 100 15 16
4 100 15 32
4 100 25 2
4 100 25 4
4 100 25 8
4 100 25 16
4 100 25 32
4 100 50 2
4 100 50 4
4 100 50 8
4 100 50 16
4 100 50 32
4 100 auto 2
4 100 auto 4
4 100 auto 8
4 100 auto 16
4 100 auto 32
4 200 2 2
4 200 2 4
4 200 2 8
4 200 2 16
4 200 2 32
4 200 4 2
4 200 4 4
4 200 4 8
4 200 4 16
4 200 4 32
4 200 6 2
4 200 6 4
4 200 6 8
4 200 6 16
4 200 6 32
4 200 8 2
4 200 8 4
4 200 8 8
4 200 8 16
4 200 8 32
4 200 10 2
4 200 10 4
4 200 10 8
4 200 10 16
4 200 10 32
4 200 15 2
4 200 15 4
4 200 15 8
4 200 15 16
4 200 15 32
4 200 25 2
4 200 25 4
4 200 25 8
4 200 25 16
4 200 25 32
4 200 50 2
4 200 50 4
4 200 50 8
4 200 50 16
4 200 50 32
4 200 auto 2
4 200 auto 4
4 200 auto 8
4 200 auto 16
4 200 auto 32
5 10 2 2
5 10 2 4
5 10 2 8
5 10 2 16
5 10 2 32
5 10 4 2
5 10 4 4
5 10 4 8
5 10 4 16
5 10 4 32
5 10 6 2
5 10 6 4
5 10 6 8
5 10 6 16
5 10 6 32
5 10 8 2
5 10 8 4
5 10 8 8
5 10 8 16
5 10 8 32
5 10 10 2
5 10 10 4
5 10 10 8
5 10 10 16
5 10 10 32
5 10 15 2
5 10 15 4
5 10 15 8
5 10 15 16
5 10 15 32
5 10 25 2
5 10 25 4
5 10 25 8
5 10 25 16
5 10 25 32
5 10 50 2
5 10 50 4
5 10 50 8
5 10 50 16
5 10 50 32
5 10 auto 2
5 10 auto 4
5 10 auto 8
5 10 auto 16
5 10 auto 32
5 25 2 2
5 25 2 4
5 25 2 8
5 25 2 16
5 25 2 32
5 25 4 2
5 25 4 4
5 25 4 8
5 25 4 16
5 25 4 32
5 25 6 2
5 25 6 4
5 25 6 8
5 25 6 16
5 25 6 32
5 25 8 2
5 25 8 4
5 25 8 8
5 25 8 16
5 25 8 32
5 25 10 2
5 25 10 4
5 25 10 8
5 25 10 16
5 25 10 32
5 25 15 2
5 25 15 4
5 25 15 8
5 25 15 16
5 25 15 32
5 25 25 2
5 25 25 4
5 25 25 8
5 25 25 16
5 25 25 32
5 25 50 2
5 25 50 4
5 25 50 8
5 25 50 16
5 25 50 32
5 25 auto 2
5 25 auto 4
5 25 auto 8
5 25 auto 16
5 25 auto 32
5 50 2 2
5 50 2 4
5 50 2 8
5 50 2 16
5 50 2 32
5 50 4 2
5 50 4 4
5 50 4 8
5 50 4 16
5 50 4 32
5 50 6 2
5 50 6 4
5 50 6 8
5 50 6 16
5 50 6 32
5 50 8 2
5 50 8 4
5 50 8 8
5 50 8 16
5 50 8 32
5 50 10 2
5 50 10 4
5 50 10 8
5 50 10 16
5 50 10 32
5 50 15 2
5 50 15 4
5 50 15 8
5 50 15 16
5 50 15 32
5 50 25 2
5 50 25 4
5 50 25 8
5 50 25 16
5 50 25 32
5 50 50 2
5 50 50 4
5 50 50 8
5 50 50 16
5 50 50 32
5 50 auto 2
5 50 auto 4
5 50 auto 8
5 50 auto 16
5 50 auto 32
5 100 2 2
5 100 2 4
5 100 2 8
5 100 2 16
5 100 2 32
5 100 4 2
5 100 4 4
5 100 4 8
5 100 4 16
5 100 4 32
5 100 6 2
5 100 6 4
5 100 6 8
5 100 6 16
5 100 6 32
5 100 8 2
5 100 8 4
5 100 8 8
5 100 8 16
5 100 8 32
5 100 10 2
5 100 10 4
5 100 10 8
5 100 10 16
5 100 10 32
5 100 15 2
5 100 15 4
5 100 15 8
5 100 15 16
5 100 15 32
5 100 25 2
5 100 25 4
5 100 25 8
5 100 25 16
5 100 25 32
5 100 50 2
5 100 50 4
5 100 50 8
5 100 50 16
5 100 50 32
5 100 auto 2
5 100 auto 4
5 100 auto 8
5 100 auto 16
5 100 auto 32
5 200 2 2
5 200 2 4
5 200 2 8
5 200 2 16
5 200 2 32
5 200 4 2
5 200 4 4
5 200 4 8
5 200 4 16
5 200 4 32
5 200 6 2
5 200 6 4
5 200 6 8
5 200 6 16
5 200 6 32
5 200 8 2
5 200 8 4
5 200 8 8
5 200 8 16
5 200 8 32
5 200 10 2
5 200 10 4
5 200 10 8
5 200 10 16
5 200 10 32
5 200 15 2
5 200 15 4
5 200 15 8
5 200 15 16
5 200 15 32
5 200 25 2
5 200 25 4
5 200 25 8
5 200 25 16
5 200 25 32
5 200 50 2
5 200 50 4
5 200 50 8
5 200 50 16
5 200 50 32
5 200 auto 2
5 200 auto 4
5 200 auto 8
5 200 auto 16
5 200 auto 32
